Player,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,Level
Devon Dotson,22.0,9.333333333333334,3.333333333333333,6.0,62.833333333333336,18.33333333333333,7.666666666666667,18.0,36.73333333333333,1.3333333333333333,6.666666666666667,20.5,1.6666666666666667,3.0,18.53333333333333,3.0,5.0,8.0,10.0,2.6666666666666665,3.333333333333333,0.0,7.666666666666667,50.333333333333336,0.0,0.0,9.0,Faible
Devon Hall,24.0,11.0,6.0,5.0,80.7,20.0,6.0,30.0,20.0,4.0,17.0,23.5,4.0,8.0,50.0,2.0,5.0,7.0,13.0,5.0,4.0,1.0,6.0,58.0,0.0,0.0,9.0,Faible
Devontae Cacok,24.0,12.0,4.333333333333333,7.666666666666667,75.83333333333333,30.33333333333333,13.666666666666666,22.0,58.76666666666667,0.0,0.0,0.0,3.0,6.0,34.2,7.333333333333333,19.0,26.33333333333333,2.6666666666666665,2.6666666666666665,4.333333333333333,3.6666666666666665,8.0,87.33333333333333,0.0,0.0,15.333333333333334,Faible
Devonte' Graham,26.0,62.6,25.8,36.8,1609.1799999999998,723.8,230.2,618.8,36.78,148.4,416.8,34.44,115.0,141.6,80.28,26.0,118.4,144.4,279.8,90.6,49.8,10.2,82.8,1406.0,4.0,0.0,-61.0,Moyen
Devyn Marble,22.5,22.0,7.5,14.5,228.45,48.5,17.5,57.5,30.700000000000003,6.0,27.0,21.6,7.5,20.0,36.5,5.5,29.0,34.5,14.5,8.0,11.0,1.5,19.5,141.5,0.0,0.0,-14.5,Faible
Dewan Hernandez,23.0,6.0,6.0,0.0,28.2,14.0,5.0,14.0,35.7,1.0,2.0,50.0,3.0,5.0,60.0,5.0,9.0,14.0,3.0,3.0,1.0,0.0,6.0,35.0,0.0,0.0,11.0,Faible
Dewayne Dedmon,28.5,51.5,23.6,27.9,889.72,325.5,128.7,244.5,54.010000000000005,18.7,55.7,18.55,49.4,67.6,72.26,78.4,218.6,297.0,35.8,49.6,25.8,40.9,129.0,886.2,4.2,0.0,-29.4,Moyen
Dexter Pittman,25.5,6.5,4.5,2.0,17.4,4.0,2.0,6.0,18.2,0.0,0.0,0.0,0.0,2.5,0.0,5.0,2.5,7.5,0.0,1.5,0.0,0.0,4.0,11.5,0.0,0.0,-15.5,Faible
Deyonta Davis,21.0,35.666666666666664,14.0,21.666666666666668,433.06666666666666,151.33333333333334,66.66666666666667,111.33333333333331,60.03333333333333,0.0,0.3333333333333333,0.0,18.0,28.33333333333333,60.76666666666667,35.0,80.33333333333333,115.33333333333331,15.666666666666666,14.333333333333334,7.0,20.33333333333333,59.0,381.0,0.3333333333333333,0.0,-74.66666666666667,Faible
Diamond Stone,20.0,7.0,6.0,1.0,24.3,10.0,3.0,13.0,23.1,0.0,0.0,0.0,4.0,4.0,100.0,1.0,5.0,6.0,0.0,2.0,0.0,1.0,5.0,18.0,0.0,0.0,-27.0,Faible
Diante Garrett,24.5,45.0,13.0,32.0,598.5,144.0,58.5,157.0,35.400000000000006,19.5,55.5,28.75,7.5,11.0,66.65,8.0,48.0,56.0,75.5,45.5,25.5,2.5,40.0,363.0,0.0,0.0,-81.5,Faible
Didi Louzada,21.5,6.0,0.0,6.0,92.85,21.5,7.5,23.0,29.75,5.5,15.5,32.05,1.0,1.0,50.0,3.0,7.0,10.0,4.0,4.0,2.0,1.0,9.0,44.5,0.0,0.0,-46.0,Faible
Dillon Brooks,24.5,57.5,28.166666666666668,29.33333333333333,1647.95,833.6666666666666,312.5,751.6666666666666,41.6,95.5,279.1666666666667,34.46666666666667,113.16666666666669,142.33333333333334,78.85000000000001,42.16666666666666,136.66666666666666,178.83333333333334,122.5,90.0,54.16666666666666,16.333333333333332,190.5,1353.5,0.0,0.0,43.66666666666666,Moyen
Dion Waiters,24.5,52.375,26.75,25.625,1479.375,688.125,263.25,638.75,41.125,71.875,207.5,34.125,89.75,129.25,69.1625,20.75,117.75,138.5,145.375,95.125,48.875,14.125,101.625,1166.375,0.5,0.0,6.375,Moyen
Dionte Christmas,27.0,31.0,15.0,16.0,197.9,71.0,22.0,62.0,35.5,9.0,31.0,29.0,18.0,24.0,75.0,13.0,25.0,38.0,8.0,6.0,2.0,3.0,19.0,138.0,0.0,0.0,-23.0,Faible
Dirk Nowitzki,38.0,66.71428571428571,32.142857142857146,34.57142857142857,1864.8857142857144,1060.857142857143,391.1428571428572,855.2857142857143,44.67142857142857,101.0,264.7142857142857,37.98571428571428,177.57142857142858,201.14285714285717,86.95714285714287,31.857142857142858,361.8571428571428,393.7142857142857,122.85714285714286,67.57142857142857,40.57142857142857,38.285714285714285,130.57142857142858,1886.857142857143,6.0,0.0,105.57142857142856,Moyen
Domantas Sabonis,24.0,70.57142857142857,38.285714285714285,32.285714285714285,2077.3571428571427,1067.2857142857142,415.2857142857143,757.8571428571429,53.8,30.285714285714285,92.85714285714286,35.15714285714286,206.42857142857144,282.2857142857143,72.28571428571429,169.71428571428572,514.2857142857143,684.0,295.1428571428572,169.71428571428572,53.42857142857143,31.857142857142858,219.8571428571429,2417.0,36.57142857142857,4.571428571428571,73.57142857142857,Moyen
Dominic McGuire,27.0,26.0,7.0,19.0,386.9,51.0,24.0,56.0,42.9,0.0,0.0,0.0,3.0,10.0,30.0,19.0,59.0,78.0,20.0,12.0,13.0,11.0,39.0,235.0,0.0,0.0,-101.0,Faible
Dominick Barlow,20.0,28.0,5.0,23.0,407.6,110.0,46.0,86.0,53.5,0.0,4.0,0.0,18.0,25.0,72.0,46.0,56.0,102.0,24.0,15.0,10.0,19.0,56.0,340.0,2.0,0.0,-108.0,Faible
Dominique Jones,24.0,29.0,9.0,20.0,337.6,116.0,40.0,109.0,36.7,1.0,9.0,11.1,35.0,53.0,66.0,18.0,27.0,45.0,83.0,38.0,14.0,2.0,29.0,305.0,0.0,0.0,-22.0,Faible
Donald Sloan,26.5,46.25,18.0,28.25,769.975,251.5,92.5,225.0,39.25,24.0,72.75,32.575,42.5,56.5,73.225,9.0,88.0,97.0,136.5,45.25,17.5,1.25,39.0,584.0,1.0,0.0,-88.5,Moyen
Donatas Motiejunas,24.666666666666668,41.833333333333336,25.83333333333333,16.0,760.8166666666666,305.3333333333333,121.83333333333331,259.6666666666667,45.9,20.166666666666668,67.33333333333333,23.7,41.5,69.5,49.75,49.66666666666666,109.0,158.66666666666666,44.833333333333336,47.833333333333336,19.666666666666668,13.666666666666666,89.66666666666667,615.0,1.6666666666666667,0.0,16.666666666666668,Moyen
Donovan Mitchell,23.5,68.83333333333333,43.66666666666666,25.166666666666668,2344.9666666666667,1692.6666666666667,605.3333333333334,1350.5,44.8,200.5,548.6666666666666,36.583333333333336,281.5,335.3333333333333,83.98333333333333,55.333333333333336,231.66666666666663,287.0,307.1666666666667,190.66666666666663,90.66666666666669,21.0,173.66666666666666,2642.1666666666665,2.0,0.0,290.6666666666667,Moyen
Donovan Williams,21.0,2.0,1.0,1.0,4.3,4.0,2.0,5.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,Faible
Donta Hall,22.5,11.0,3.5,7.5,156.14999999999998,56.0,20.0,28.5,69.80000000000001,0.0,0.0,0.0,16.0,26.0,58.8,19.0,31.0,50.0,7.5,6.5,4.0,8.0,20.5,157.0,0.5,0.0,-27.0,Faible
Donte DiVincenzo,24.0,54.6,36.0,18.6,1329.24,497.4,177.6,422.6,41.28,92.0,254.4,34.32,50.2,64.6,77.22,56.6,195.0,251.6,151.6,76.8,63.0,11.8,93.0,1174.6,2.0,0.0,173.8,Moyen
Donte Grantham,24.0,3.0,2.0,1.0,2.4,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,
Dorell Wright,28.0,65.0,36.0,29.0,1119.9333333333334,430.3333333333333,140.0,362.0,38.3,81.66666666666667,223.66666666666663,36.53333333333333,68.66666666666667,84.0,80.5,28.33333333333333,173.0,201.33333333333331,85.0,40.333333333333336,35.0,20.666666666666668,71.66666666666667,926.0,0.0,0.0,-16.0,Moyen
Dorian Finney-Smith,27.0,65.71428571428571,32.57142857142857,33.142857142857146,1823.9714285714283,540.0,197.57142857142856,451.8571428571428,42.62857142857143,96.28571428571428,270.0,34.357142857142854,48.57142857142857,67.14285714285714,73.02857142857142,99.14285714285714,202.0,301.1428571428572,93.42857142857144,57.0,53.0,29.142857142857142,142.42857142857142,1230.857142857143,1.8571428571428568,0.0,68.0,Moyen
Doron Lamb,21.5,50.0,14.5,35.5,636.3,172.5,61.5,161.5,38.1,25.0,63.5,38.9,24.5,35.0,69.69999999999999,8.0,39.5,47.5,37.5,26.5,12.0,0.5,53.0,296.5,0.0,0.0,-42.5,Faible
Doug McDermott,27.0,65.66666666666667,31.88888888888889,33.77777777777778,1369.5222222222224,611.1111111111111,230.55555555555557,486.44444444444446,46.644444444444446,94.0,229.33333333333331,40.04444444444445,56.0,68.88888888888889,79.76666666666667,27.444444444444443,125.22222222222224,152.66666666666666,65.22222222222223,44.66666666666666,14.0,6.555555555555555,99.11111111111111,909.3333333333334,0.1111111111111111,0.0,-33.77777777777778,Moyen
Dragan Bender,20.5,46.75,13.25,33.5,938.7,253.5,93.25,233.5,40.825,45.75,141.75,30.25,21.25,32.5,60.9,28.25,151.75,180.0,59.25,50.5,13.5,26.5,93.0,628.0,2.25,0.0,-165.0,Moyen
Draymond Green,28.0,68.9090909090909,46.45454545454545,22.454545454545453,1982.5636363636363,597.9090909090909,220.9090909090909,492.54545454545456,44.29090909090909,55.54545454545455,176.63636363636363,30.1,100.54545454545456,141.27272727272728,72.2090909090909,74.0,405.54545454545456,479.54545454545456,384.8181818181818,156.1818181818182,93.54545454545456,70.18181818181819,195.54545454545453,2085.6363636363635,13.0,2.8181818181818183,377.27272727272725,Moyen
Drew Eubanks,24.0,49.6,19.4,30.2,793.8399999999999,304.6,121.8,200.6,60.44,3.0,8.8,52.120000000000005,58.0,80.0,75.34,74.0,158.0,232.0,50.4,44.4,19.2,42.6,85.4,799.6,2.6,0.0,-129.0,Moyen
Drew Gooden,32.5,29.75,17.5,12.25,428.85,148.5,59.75,145.75,39.45,9.5,30.5,29.325000000000003,19.5,25.25,74.825,37.5,75.75,113.25,20.75,16.75,11.0,8.25,51.25,356.5,1.25,0.0,-31.75,Faible
Drew Gordon,24.0,9.0,0.0,9.0,71.2,17.0,8.0,19.0,42.1,0.0,3.0,0.0,1.0,2.0,50.0,7.0,11.0,18.0,2.0,8.0,1.0,0.0,7.0,37.0,0.0,0.0,-34.0,Faible
Dru Smith,25.0,15.0,7.0,8.0,158.4,44.0,18.0,45.0,40.0,5.0,19.0,26.3,3.0,3.0,100.0,2.0,22.0,24.0,22.0,3.0,10.0,4.0,23.0,145.0,0.0,0.0,-28.0,Faible
Duane Washington Jr.,22.5,39.5,14.5,25.0,680.9,358.5,133.5,341.5,38.6,60.5,163.0,36.85,31.0,42.5,71.05000000000001,3.0,56.5,59.5,74.0,45.5,16.0,3.5,44.5,554.0,0.0,0.0,-65.5,Moyen
Duje Dukan,24.0,1.0,0.0,1.0,24.2,6.0,2.0,10.0,20.0,2.0,5.0,40.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,1.0,0.0,2.0,15.0,0.0,0.0,-8.0,Faible
Duncan Robinson,27.0,56.2,32.4,23.8,1464.3,621.2,206.8,482.6,41.4,165.0,414.0,36.8,42.6,49.2,83.34,10.2,144.4,154.6,81.8,48.6,27.8,10.6,132.6,996.0,0.4,0.0,97.2,Moyen
Dusty Hannahs,25.5,2.0,0.0,2.0,19.65,10.0,3.5,10.5,34.7,1.0,4.0,33.35,2.0,2.0,100.0,0.0,1.0,1.0,2.5,0.5,0.5,0.0,1.0,16.0,0.0,0.0,-2.5,Faible
Dwayne Bacon,23.5,51.75,19.0,32.75,1002.95,375.75,142.75,354.75,40.0,31.75,101.0,31.55,58.5,75.0,75.575,14.5,119.75,134.25,57.5,31.0,24.0,3.5,68.25,674.5,0.0,0.0,-146.5,Moyen
Dwight Buycks,26.666666666666668,16.333333333333332,5.333333333333333,11.0,231.96666666666667,103.33333333333331,38.333333333333336,95.33333333333331,39.23333333333333,9.0,24.33333333333333,42.1,17.666666666666668,20.0,88.89999999999999,6.0,19.33333333333333,25.33333333333333,27.666666666666668,20.33333333333333,10.0,0.6666666666666666,17.666666666666668,187.0,0.0,0.0,-6.666666666666667,Faible
Dwight Howard,31.5,62.1,34.8,27.3,1698.41,805.0,301.7,502.8,61.21,2.1,7.0,24.79,199.5,372.8,55.15,188.5,467.0,655.5,74.1,137.2,45.5,88.4,191.0,1967.4,29.1,0.0,60.4,Moyen
Dwight Powell,27.0,65.22222222222223,31.11111111111111,34.111111111111114,1241.9888888888888,492.44444444444446,183.11111111111111,305.44444444444446,59.12222222222223,13.444444444444445,46.0,24.077777777777776,112.77777777777776,152.22222222222223,73.84444444444445,105.22222222222224,190.66666666666663,295.8888888888889,65.88888888888889,46.22222222222222,41.333333333333336,29.77777777777778,149.55555555555554,1113.4444444444443,2.333333333333333,0.0,31.22222222222222,Moyen
Dwyane Wade,34.0,65.42857142857143,37.57142857142857,27.857142857142858,1943.957142857143,1167.857142857143,451.7142857142857,959.7142857142856,47.1,32.142857142857146,108.71428571428572,27.285714285714285,232.28571428571428,308.85714285714283,74.78571428571429,66.85714285714286,206.42857142857144,273.2857142857143,286.2857142857143,173.0,80.71428571428571,39.142857142857146,117.28571428571428,2111.714285714286,3.142857142857143,0.1428571428571428,75.85714285714286,Moyen
Dylan Windler,25.0,28.0,14.0,14.0,327.43333333333334,92.0,32.0,77.0,49.43333333333334,16.0,49.66666666666666,37.93333333333333,12.0,15.0,53.7,13.666666666666666,51.66666666666666,65.33333333333333,22.666666666666668,16.333333333333332,11.333333333333334,5.0,28.0,237.33333333333331,0.3333333333333333,0.0,-24.0,Faible
Dyson Daniels,20.0,59.0,33.0,26.0,1042.1,227.0,87.0,208.0,41.8,27.0,86.0,31.4,26.0,40.0,65.0,36.0,152.0,188.0,134.0,57.0,43.0,11.0,99.0,759.0,0.0,0.0,-7.0,Moyen
Dzanan Musa,20.5,24.5,12.0,12.5,263.25,105.5,36.5,97.0,39.05,10.0,44.0,17.2,22.5,31.0,37.5,11.0,34.5,45.5,22.5,20.0,8.5,0.5,15.5,201.0,0.0,0.0,-6.5,Faible
E'Twaun Moore,28.0,62.22222222222222,28.22222222222222,34.0,1359.177777777778,514.7777777777778,209.33333333333331,458.1111111111111,45.31111111111111,59.888888888888886,154.11111111111111,37.84444444444445,36.22222222222222,49.11111111111112,73.06666666666666,30.88888888888889,99.66666666666669,130.55555555555554,113.44444444444444,57.0,42.66666666666666,14.22222222222222,101.44444444444444,955.1111111111112,0.1111111111111111,0.0,-56.44444444444444,Moyen
Earl Barron,32.0,14.0,3.0,11.0,150.5,35.5,15.0,45.0,33.05,1.0,2.0,25.0,4.5,9.5,46.45,18.0,26.5,44.5,5.0,8.0,4.5,4.0,25.0,114.0,0.5,0.0,-37.5,Faible
Earl Clark,26.0,41.0,21.666666666666668,19.33333333333333,741.5333333333333,237.33333333333331,92.66666666666669,225.66666666666663,39.3,26.666666666666668,80.0,31.96666666666667,25.33333333333333,38.0,53.13333333333333,35.0,128.66666666666666,163.66666666666666,28.666666666666668,33.0,18.666666666666668,24.33333333333333,60.333333333333336,573.0,3.6666666666666665,0.0,-81.66666666666667,Moyen
Earl Watson,34.5,36.0,20.5,15.5,494.85,54.0,20.0,65.5,29.05,3.5,17.5,23.25,10.5,14.5,84.0,14.0,37.0,51.0,109.0,43.0,22.5,4.5,63.5,316.5,0.0,0.0,-30.0,Faible
Ed Davis,28.5,59.1,28.9,30.2,1062.09,337.5,138.6,242.0,56.09,0.0,0.3,0.0,60.3,104.3,58.54,128.8,242.8,371.6,43.9,41.7,27.0,43.6,141.0,1019.5,4.3,0.0,-30.7,Moyen
Eddy Curry,30.0,2.0,1.0,1.0,24.8,9.0,4.0,8.0,50.0,0.0,0.0,0.0,1.0,4.0,25.0,2.0,2.0,4.0,0.0,3.0,0.0,0.0,7.0,11.0,0.0,0.0,6.0,Faible
Edmond Sumner,24.2,32.2,17.2,15.0,451.24000000000007,199.4,71.2,151.6,55.2,17.4,51.0,25.54,39.6,48.8,58.260000000000005,10.2,38.6,48.8,36.4,26.6,18.2,6.8,48.4,361.0,0.0,0.0,-15.0,Faible
Edy Tavares,24.5,6.5,4.0,2.5,50.150000000000006,16.5,7.5,12.0,68.95,0.0,0.0,0.0,1.5,5.5,18.75,5.5,10.5,16.0,2.0,3.5,0.5,6.0,5.5,55.0,0.0,0.0,0.0,Faible
Ekpe Udoh,28.8,53.0,27.6,25.4,674.8199999999999,155.4,59.0,125.6,49.72,0.0,0.4,0.0,37.4,52.2,70.94,55.2,77.8,133.0,32.6,24.2,23.0,48.2,79.2,553.4,0.6,0.0,-43.8,Faible
Elfrid Payton,24.5,62.5,26.125,36.375,1672.9375,629.5,260.75,583.25,43.9125,23.75,82.75,27.6625,84.25,135.25,60.6375,65.375,185.5,250.875,358.375,135.5,73.5,18.875,125.0,1609.75,8.5,2.125,-146.875,Moyen
Elias Harris,24.0,2.0,1.0,1.0,11.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,-6.0,
Elie Okobo,21.5,54.0,15.0,39.0,838.45,261.5,93.0,235.5,39.55,32.0,101.5,32.35,43.5,59.0,74.55000000000001,14.0,80.0,94.0,121.0,53.5,28.0,5.5,81.5,603.0,0.0,0.0,-138.0,Moyen
Elijah Bryant,26.0,1.0,0.0,1.0,31.6,16.0,6.0,13.0,46.2,1.0,5.0,20.0,3.0,3.0,100.0,2.0,4.0,6.0,3.0,4.0,0.0,1.0,4.0,27.0,0.0,0.0,11.0,Faible
Elijah Hughes,23.5,27.0,14.5,12.5,249.1,78.5,28.5,87.0,32.95,16.5,59.0,30.55,5.0,6.5,76.4,3.5,30.0,33.5,14.0,11.5,7.5,4.5,20.0,164.5,0.0,0.0,-133.5,Faible
Elijah Millsap,28.0,23.0,11.666666666666666,11.333333333333334,373.1666666666667,95.66666666666669,31.0,94.66666666666669,25.5,9.666666666666666,34.666666666666664,13.133333333333336,24.0,35.333333333333336,63.20000000000001,12.333333333333334,51.333333333333336,63.66666666666666,26.0,26.0,21.0,6.333333333333333,53.0,267.3333333333333,0.0,0.0,23.666666666666668,Faible
Elliot Williams,26.0,28.33333333333333,7.666666666666667,20.666666666666668,440.36666666666673,149.66666666666666,52.0,128.0,33.1,15.333333333333334,49.0,33.0,30.33333333333333,42.333333333333336,57.7,10.333333333333334,37.0,47.333333333333336,29.33333333333333,24.33333333333333,13.0,1.0,46.66666666666666,268.3333333333333,0.0,0.0,-118.0,Faible
Elton Brand,35.5,49.5,24.0,25.5,912.775,275.75,119.5,244.25,47.125,0.0,1.25,0.0,36.75,54.75,69.25,66.0,172.5,238.5,46.0,36.5,29.0,52.75,117.5,839.75,3.0,0.0,-38.75,Moyen
Emanuel Terry,23.5,3.0,1.0,2.0,20.45,5.0,2.0,6.0,28.55,0.0,0.0,0.0,1.0,2.0,25.0,5.5,5.5,11.0,2.0,3.5,2.0,0.0,4.0,23.5,0.0,0.0,-7.5,Faible
Emeka Okafor,32.5,52.5,21.5,31.0,1202.6,439.5,188.0,391.0,49.1,0.0,0.0,0.0,63.5,106.5,69.45,123.0,283.0,406.0,50.5,60.0,26.5,51.0,87.5,1175.0,10.0,0.0,-24.0,Moyen
Emmanuel Mudiay,22.666666666666668,50.333333333333336,21.666666666666668,28.666666666666668,1197.5666666666666,549.8333333333334,203.66666666666663,508.5,33.95,46.0,142.5,27.1,96.5,129.66666666666666,74.95,23.0,124.33333333333331,147.33333333333334,190.5,111.66666666666669,35.833333333333336,14.666666666666666,82.0,1052.0,1.1666666666666667,0.0,-154.16666666666666,Moyen
Enes Freedom,25.5,68.2,34.1,34.1,1522.6,804.5,330.9,601.8,55.17999999999999,4.6,15.8,30.51,138.1,176.3,78.63,211.6,342.8,554.4,63.0,102.2,27.8,34.0,151.9,1647.5,21.6,0.0,-15.6,Moyen
Eric Bledsoe,27.5,63.5,35.8,27.7,1871.58,967.3,343.4,755.7,45.3,81.6,239.9,34.59,198.9,252.1,77.95,48.0,216.9,264.9,319.0,164.7,90.5,30.4,130.5,1961.7,4.8,0.5,107.2,Moyen
Eric Gordon,29.0,55.72727272727273,28.63636363636364,27.09090909090909,1717.8181818181818,853.6363636363636,291.54545454545456,692.5454545454545,42.11818181818182,137.45454545454547,370.8181818181818,36.97272727272727,133.0909090909091,163.63636363636363,81.2909090909091,17.90909090909091,108.9090909090909,126.8181818181818,148.0,99.27272727272728,41.18181818181818,19.272727272727277,99.63636363636364,1309.8181818181818,0.0909090909090909,0.0,42.81818181818182,Moyen
Eric Maynor,26.5,47.5,25.5,22.0,644.7,186.5,69.0,191.0,34.7,23.0,66.5,33.9,25.5,36.5,63.55,9.0,33.5,42.5,117.0,54.0,15.5,2.0,36.0,411.5,0.0,0.0,-121.0,Faible
Eric Mika,25.0,1.0,0.0,1.0,19.0,6.0,2.0,3.0,66.7,0.0,0.0,0.0,2.0,2.0,100.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,0.0,8.0,Faible
Eric Moreland,25.0,20.75,9.0,11.75,224.50000000000003,40.0,18.25,34.0,61.75,0.25,0.25,25.0,3.25,8.25,21.975,22.0,55.5,77.5,20.75,12.25,8.0,14.0,32.5,218.0,0.5,0.0,-1.25,Faible
Eric Paschall,24.0,52.66666666666666,23.33333333333333,29.33333333333333,1028.4333333333334,517.3333333333334,193.33333333333331,391.0,49.3,31.666666666666668,97.0,33.0,99.0,130.66666666666666,75.13333333333334,46.66666666666666,123.0,169.66666666666666,71.33333333333333,54.66666666666666,17.666666666666668,8.333333333333334,81.33333333333333,851.3333333333334,1.3333333333333333,0.0,-172.33333333333334,Moyen
Erick Green,24.5,26.0,10.5,15.5,226.0,79.5,33.0,87.5,38.1,7.5,26.0,24.9,6.0,7.0,91.65,5.0,13.5,18.5,21.0,7.0,6.5,0.0,15.0,146.0,0.0,0.0,-41.0,Faible
Erik McCree,24.0,4.0,4.0,0.0,7.5,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,-9.0,
Erik Murphy,23.0,24.0,13.0,11.0,62.2,6.0,3.0,13.0,23.1,0.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,2.0,2.0,0.0,4.0,7.0,29.0,0.0,0.0,-50.0,Faible
Ersan Ilyasova,30.0,62.0,31.88888888888889,30.11111111111111,1436.3777777777775,641.0,238.44444444444449,539.0,43.81111111111111,73.44444444444444,198.55555555555557,37.400000000000006,90.66666666666669,117.33333333333331,79.92222222222222,97.88888888888889,242.22222222222223,340.1111111111111,72.0,58.888888888888886,43.0,20.55555555555556,144.88888888888889,1288.888888888889,6.777777777777778,0.0,-4.666666666666667,Moyen
Eugene Omoruyi,25.5,22.0,5.5,16.5,331.54999999999995,142.5,51.5,116.5,42.15,13.0,45.5,39.05,26.5,39.5,59.0,22.5,36.5,59.0,15.0,17.0,14.0,1.5,46.5,265.0,0.0,0.0,-19.0,Faible
Evan Fournier,25.0,61.09090909090909,26.727272727272727,34.36363636363637,1721.3272727272729,853.3636363636364,306.1818181818182,691.0909090909091,43.89090909090909,120.54545454545456,318.27272727272725,37.67272727272727,120.45454545454544,150.72727272727272,79.43636363636364,24.727272727272727,140.72727272727272,165.45454545454547,155.63636363636363,96.54545454545456,53.27272727272727,9.181818181818182,145.45454545454547,1376.3636363636365,0.1818181818181818,0.0,-68.0,Moyen
Evan Mobley,21.5,74.0,44.0,30.0,2523.15,1155.5,473.5,888.5,53.1,22.5,97.0,23.3,186.0,278.0,66.85,165.0,475.5,640.5,199.0,139.5,58.0,117.0,182.5,2608.0,22.5,0.0,217.0,Moyen
Evan Turner,27.5,70.25,35.25,35.0,1928.6,706.125,282.5,651.5,42.9375,30.625,103.0,24.9625,110.5,140.0,79.65,39.875,284.625,324.5,265.375,135.25,55.375,18.75,140.625,1580.75,4.875,0.625,-107.625,Moyen
Fab Melo,23.0,6.0,3.0,3.0,36.0,7.0,3.0,6.0,50.0,0.0,0.0,0.0,1.0,4.0,25.0,0.0,3.0,3.0,0.0,1.0,2.0,2.0,7.0,22.0,0.0,0.0,-7.0,Faible
Facundo Campazzo,31.0,46.0,27.666666666666668,18.33333333333333,887.0333333333334,246.0,76.66666666666667,208.0,32.43333333333334,45.66666666666666,140.0,30.86666666666667,47.0,57.0,71.60000000000001,15.0,69.33333333333333,84.33333333333333,153.66666666666666,47.66666666666666,49.333333333333336,12.333333333333334,86.33333333333333,715.0,1.0,0.0,-41.0,Moyen
Feron Hunt,22.0,2.0,2.0,0.0,8.4,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,-1.0,
Festus Ezeli,24.666666666666668,56.66666666666666,41.66666666666666,15.0,797.9666666666667,237.33333333333331,91.66666666666669,178.66666666666666,51.1,0.0,0.0,0.0,54.0,97.0,56.3,97.33333333333331,144.33333333333334,241.66666666666663,21.0,44.333333333333336,16.0,55.333333333333336,109.33333333333331,728.6666666666666,2.0,0.0,62.0,Moyen
Francisco Garcia,32.0,42.333333333333336,22.33333333333333,20.0,771.0333333333334,227.0,84.33333333333333,219.0,35.46666666666667,48.66666666666666,139.0,31.8,9.666666666666666,14.666666666666666,54.43333333333334,10.666666666666666,66.0,76.66666666666667,47.0,24.0,27.33333333333333,25.33333333333333,76.0,523.6666666666666,0.0,0.0,-10.0,Moyen
Frank Jackson,23.0,42.8,14.0,28.8,774.6600000000001,363.2,131.2,311.4,33.96,49.4,148.6,27.1,51.4,65.4,62.54,16.4,62.0,78.4,44.4,33.8,16.8,3.2,62.2,550.0,0.0,0.0,-78.8,Moyen
Frank Kaminsky,26.5,51.625,26.0,25.625,1019.9375,453.75,163.25,379.25,45.7375,53.5,153.25,35.35,73.75,98.875,76.1625,37.5,159.875,197.375,81.375,39.25,21.75,18.25,76.125,893.375,1.25,0.0,11.5,Moyen
Frank Mason III,25.5,25.75,10.0,15.75,404.175,173.75,61.75,156.0,40.625,13.25,44.0,31.625,37.0,49.0,70.075,11.0,40.0,51.0,68.0,29.25,13.75,3.75,31.0,360.25,0.0,0.0,-49.25,Faible
Frank Ntilikina,21.5,52.66666666666666,22.166666666666668,30.5,901.7,255.0,95.66666666666669,258.1666666666667,37.06666666666667,34.166666666666664,105.83333333333331,33.35,29.5,38.833333333333336,73.71666666666667,16.166666666666668,76.66666666666667,92.83333333333331,114.83333333333331,54.833333333333336,35.0,11.0,99.66666666666669,621.6666666666666,0.3333333333333333,0.0,-53.0,Moyen
