Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
BKN,BKN vs. DET,04/04/2014,W,240,116,46,76,60.5,15,31,48.4,9,11,81.8,2,24,26,28,6,3,10,19,12
DAL,DAL @ LAL,04/04/2014,W,240,107,44,92,47.8,5,21,23.8,14,15,93.3,15,37,52,28,8,4,17,17,12
LAL,LAL vs. DAL,04/04/2014,L,240,95,35,83,42.2,7,28,25.0,18,24,75.0,10,28,38,26,10,5,15,14,-12
OKC,OKC @ HOU,04/04/2014,L,240,107,38,85,44.7,13,31,41.9,18,20,90.0,10,35,45,24,5,8,14,24,-4
SAC,SAC @ GSW,04/04/2014,L,240,69,25,78,32.1,1,10,10.0,18,25,72.0,10,34,44,12,4,2,16,14,-33
CHA,CHA vs. ORL,04/04/2014,W,240,91,33,78,42.3,6,16,37.5,19,23,82.6,9,37,46,20,5,7,15,15,11
GSW,GSW vs. SAC,04/04/2014,W,240,102,42,93,45.2,10,30,33.3,8,12,66.7,15,42,57,25,6,5,13,22,33
DAL,DAL @ LAC,04/03/2014,W,240,113,41,82,50.0,14,29,48.3,17,20,85.0,8,38,46,24,4,9,12,21,6
OKC,OKC vs. SAS,04/03/2014,W,240,106,40,81,49.4,6,18,33.3,20,23,87.0,8,31,39,18,14,5,13,16,12
LAC,LAC vs. DAL,04/03/2014,L,240,107,39,91,42.9,6,27,22.2,23,29,79.3,12,29,41,26,7,4,6,20,-6
SAS,SAS @ OKC,04/03/2014,L,240,94,38,88,43.2,9,22,40.9,9,12,75.0,13,29,42,18,5,3,19,18,-12
BOS,BOS @ WAS,04/02/2014,L,240,92,32,81,39.5,3,24,12.5,25,30,83.3,10,19,29,20,10,2,16,22,-26
CHI,CHI @ ATL,04/02/2014,W,240,105,40,78,51.3,12,25,48.0,13,15,86.7,7,29,36,27,13,3,13,19,13
CLE,CLE @ ORL,04/02/2014,W,240,119,45,78,57.7,9,18,50.0,20,24,83.3,6,31,37,28,7,4,12,15,21
ORL,ORL vs. CLE,04/02/2014,L,240,98,35,79,44.3,11,28,39.3,17,20,85.0,9,25,34,21,6,4,17,21,-21
SAC,SAC vs. LAL,04/02/2014,W,240,107,42,86,48.8,5,15,33.3,18,27,66.7,8,39,47,16,8,4,8,18,5
HOU,HOU @ TOR,04/02/2014,L,240,103,36,87,41.4,9,26,34.6,22,30,73.3,10,37,47,19,8,1,15,30,-4
LAL,LAL @ SAC,04/02/2014,L,240,102,37,96,38.5,12,28,42.9,16,20,80.0,14,38,52,26,7,6,10,21,-5
MIN,MIN vs. MEM,04/02/2014,W,240,102,43,81,53.1,5,16,31.3,11,16,68.8,12,34,46,31,8,6,15,13,14
TOR,TOR vs. HOU,04/02/2014,W,240,107,34,75,45.3,10,25,40.0,29,39,74.4,3,33,36,20,7,3,14,25,4
ATL,ATL vs. CHI,04/02/2014,L,240,92,32,72,44.4,8,24,33.3,20,26,76.9,9,29,38,24,7,3,16,17,-13
MEM,MEM @ MIN,04/02/2014,L,240,88,40,95,42.1,4,11,36.4,4,6,66.7,11,27,38,24,6,3,11,15,-14
PHX,PHX vs. LAC,04/02/2014,L,240,108,36,78,46.2,8,28,28.6,28,33,84.8,14,24,38,17,4,4,15,26,-4
PHI,PHI vs. CHA,04/02/2014,L,240,93,35,83,42.2,4,18,22.2,19,26,73.1,7,25,32,21,5,2,11,24,-30
LAC,LAC @ PHX,04/02/2014,W,240,112,37,79,46.8,11,26,42.3,27,30,90.0,10,26,36,18,10,4,14,24,4
DEN,DEN vs. NOP,04/02/2014,W,240,137,52,92,56.5,15,27,55.6,18,25,72.0,8,32,40,33,8,12,11,29,30
NOP,NOP @ DEN,04/02/2014,L,240,107,35,74,47.3,2,9,22.2,35,45,77.8,8,34,42,21,5,7,17,25,-30
CHA,CHA @ PHI,04/02/2014,W,240,123,42,79,53.2,12,22,54.5,27,35,77.1,9,38,47,32,1,4,9,17,30
MIL,MIL @ MIA,04/02/2014,L,240,77,32,73,43.8,4,18,22.2,9,9,100.0,11,31,42,18,3,3,21,16,-19
MIA,MIA vs. MIL,04/02/2014,W,240,96,39,77,50.6,9,26,34.6,9,14,64.3,8,27,35,22,12,5,10,12,19
NYK,NYK vs. BKN,04/02/2014,W,240,110,42,70,60.0,11,25,44.0,15,20,75.0,9,32,41,21,11,5,17,25,29
BKN,BKN @ NYK,04/02/2014,L,240,81,26,65,40.0,8,26,30.8,21,28,75.0,7,16,23,11,9,0,16,16,-29
GSW,GSW @ SAS,04/02/2014,L,240,90,36,85,42.4,8,21,38.1,10,10,100.0,7,26,33,21,7,2,13,19,-21
SAS,SAS vs. GSW,04/02/2014,W,240,111,44,83,53.0,4,19,21.1,19,22,86.4,8,37,45,29,6,2,13,12,21
DET,DET @ IND,04/02/2014,L,240,94,34,93,36.6,7,16,43.8,19,28,67.9,17,30,47,16,7,4,6,18,-7
IND,IND vs. DET,04/02/2014,W,240,101,39,79,49.4,5,18,27.8,18,24,75.0,10,37,47,24,4,7,10,21,7
WAS,WAS vs. BOS,04/02/2014,W,240,118,45,72,62.5,10,19,52.6,18,21,85.7,6,35,41,29,8,4,21,24,26
BKN,BKN vs. HOU,04/01/2014,W,240,105,44,83,53.0,6,25,24.0,11,17,64.7,6,36,42,23,9,5,13,26,9
HOU,HOU @ BKN,04/01/2014,L,240,96,32,84,38.1,10,35,28.6,22,28,78.6,10,34,44,20,6,3,15,16,-9
POR,POR @ LAL,04/01/2014,W,240,124,46,99,46.5,13,29,44.8,19,21,90.5,11,39,50,32,10,5,10,18,12
LAL,LAL vs. POR,04/01/2014,L,240,112,41,92,44.6,11,25,44.0,19,22,86.4,9,36,45,31,7,10,11,16,-12
DAL,DAL vs. GSW,04/01/2014,L,265,120,47,96,49.0,14,30,46.7,12,16,75.0,15,28,43,27,7,5,9,12,-2
GSW,GSW @ DAL,04/01/2014,W,265,122,52,91,57.1,15,31,48.4,3,6,50.0,10,34,44,33,6,3,13,16,2
PHI,PHI @ ATL,03/31/2014,L,240,95,36,77,46.8,11,30,36.7,12,20,60.0,6,34,40,25,11,6,20,27,-8
DEN,DEN vs. MEM,03/31/2014,L,240,92,36,73,49.3,6,20,30.0,14,24,58.3,11,32,43,20,7,3,14,23,-2
NOP,NOP vs. SAC,03/31/2014,L,240,97,36,73,49.3,5,14,35.7,20,26,76.9,3,27,30,22,11,10,13,26,-5
MIA,MIA vs. TOR,03/31/2014,W,240,93,34,66,51.5,7,25,28.0,18,22,81.8,6,30,36,19,5,2,15,14,10
TOR,TOR @ MIA,03/31/2014,L,240,83,35,70,50.0,8,26,30.8,5,10,50.0,5,25,30,17,7,1,15,25,-10
LAC,LAC @ MIN,03/31/2014,W,240,114,38,82,46.3,12,30,40.0,26,32,81.3,13,36,49,23,8,4,18,18,10
MIN,MIN vs. LAC,03/31/2014,L,240,104,41,96,42.7,10,26,38.5,12,14,85.7,12,30,42,30,9,4,17,23,-10
SAC,SAC @ NOP,03/31/2014,W,240,102,38,80,47.5,3,11,27.3,23,31,74.2,15,32,47,20,7,3,19,19,5
DET,DET vs. MIL,03/31/2014,W,240,116,46,97,47.4,9,23,39.1,15,21,71.4,19,31,50,28,5,5,11,26,5
MEM,MEM @ DEN,03/31/2014,W,240,94,38,85,44.7,5,9,55.6,13,23,56.5,17,26,43,17,7,3,12,19,2
CHI,CHI vs. BOS,03/31/2014,W,240,94,38,80,47.5,3,16,18.8,15,16,93.8,11,29,40,28,9,3,14,16,14
BOS,BOS @ CHI,03/31/2014,L,240,80,31,77,40.3,7,25,28.0,11,15,73.3,12,25,37,17,10,4,18,15,-14
MIL,MIL @ DET,03/31/2014,L,240,111,39,88,44.3,5,17,29.4,28,36,77.8,18,32,50,28,5,5,13,20,-5
SAS,SAS @ IND,03/31/2014,W,240,103,37,80,46.3,8,17,47.1,21,25,84.0,15,25,40,18,10,5,8,19,26
IND,IND vs. SAS,03/31/2014,L,240,77,26,69,37.7,6,14,42.9,19,24,79.2,7,27,34,14,4,3,16,22,-26
ATL,ATL vs. PHI,03/31/2014,W,240,103,36,84,42.9,7,31,22.6,24,30,80.0,13,36,49,25,10,0,16,17,8
CHA,CHA vs. WAS,03/31/2014,W,240,100,34,78,43.6,3,21,14.3,29,34,85.3,15,33,48,17,6,5,11,15,6
UTA,UTA vs. NYK,03/31/2014,L,240,83,33,85,38.8,8,24,33.3,9,15,60.0,16,34,50,15,5,0,12,23,-9
WAS,WAS @ CHA,03/31/2014,L,240,94,38,79,48.1,9,17,52.9,9,13,69.2,9,28,37,26,6,3,15,21,-6
NYK,NYK @ UTA,03/31/2014,W,240,92,33,70,47.1,9,29,31.0,17,24,70.8,3,35,38,18,8,6,9,18,9
PHX,PHX @ LAL,03/30/2014,L,240,99,35,91,38.5,8,36,22.2,21,28,75.0,13,35,48,20,9,2,14,20,-16
ORL,ORL vs. TOR,03/30/2014,L,240,93,38,69,55.1,7,19,36.8,10,14,71.4,6,27,33,24,6,4,19,23,-5
BKN,BKN vs. MIN,03/30/2014,W,240,114,43,86,50.0,12,33,36.4,16,22,72.7,14,29,43,21,13,6,20,22,15
BOS,BOS vs. CHI,03/30/2014,L,240,102,40,87,46.0,10,29,34.5,12,16,75.0,12,27,39,23,9,1,16,23,-5
OKC,OKC vs. UTA,03/30/2014,W,240,116,41,74,55.4,11,18,61.1,23,26,88.5,7,35,42,26,6,7,13,27,20
TOR,TOR @ ORL,03/30/2014,W,240,98,33,73,45.2,6,19,31.6,26,27,96.3,8,22,30,13,9,2,15,14,5
LAL,LAL vs. PHX,03/30/2014,W,240,115,44,83,53.0,5,18,27.8,22,24,91.7,5,37,42,29,10,5,14,21,16
UTA,UTA @ OKC,03/30/2014,L,240,96,36,86,41.9,6,21,28.6,18,24,75.0,16,24,40,23,5,4,14,17,-20
CHI,CHI @ BOS,03/30/2014,W,240,107,37,70,52.9,8,16,50.0,25,31,80.6,2,29,31,24,8,5,16,13,5
MIN,MIN @ BKN,03/30/2014,L,240,99,39,83,47.0,3,12,25.0,18,27,66.7,12,30,42,24,12,1,20,18,-15
GSW,GSW vs. NYK,03/30/2014,L,240,84,28,79,35.4,10,31,32.3,18,22,81.8,14,32,46,14,2,7,12,19,-5
MEM,MEM @ POR,03/30/2014,L,240,98,41,89,46.1,5,17,29.4,11,18,61.1,13,28,41,28,11,2,11,19,-7
POR,POR vs. MEM,03/30/2014,W,240,105,39,75,52.0,5,15,33.3,22,25,88.0,7,32,39,23,6,3,13,16,7
NYK,NYK @ GSW,03/30/2014,W,240,89,32,80,40.0,9,25,36.0,16,18,88.9,10,30,40,15,5,3,11,19,5
IND,IND @ CLE,03/30/2014,L,240,76,29,78,37.2,8,22,36.4,10,16,62.5,10,31,41,21,8,3,16,21,-14
CLE,CLE vs. IND,03/30/2014,W,240,90,34,76,44.7,5,14,35.7,17,21,81.0,10,35,45,20,6,1,15,21,14
DET,DET @ PHI,03/29/2014,L,240,98,33,85,38.8,6,21,28.6,26,32,81.3,15,29,44,20,8,6,18,20,-25
HOU,HOU vs. LAC,03/29/2014,L,240,107,32,79,40.5,7,25,28.0,36,45,80.0,14,35,49,14,2,3,19,25,-11
LAC,LAC @ HOU,03/29/2014,W,240,118,42,89,47.2,12,41,29.3,22,36,61.1,12,31,43,26,10,10,9,29,11
PHI,PHI vs. DET,03/29/2014,W,240,123,48,92,52.2,12,21,57.1,15,19,78.9,13,33,46,29,14,8,14,25,25
MIL,MIL vs. MIA,03/29/2014,L,240,67,27,79,34.2,4,14,28.6,9,14,64.3,17,23,40,15,6,4,17,16,-21
MIA,MIA @ MIL,03/29/2014,W,240,88,32,74,43.2,7,23,30.4,17,21,81.0,14,29,43,18,5,8,13,12,21
SAS,SAS vs. NOP,03/29/2014,W,240,96,37,78,47.4,9,21,42.9,13,20,65.0,9,37,46,24,7,11,13,16,16
NOP,NOP @ SAS,03/29/2014,L,240,80,32,81,39.5,3,12,25.0,13,16,81.3,8,33,41,16,7,2,14,19,-16
ATL,ATL @ WAS,03/29/2014,L,240,97,34,80,42.5,9,31,29.0,20,28,71.4,10,30,40,20,6,2,14,22,-4
SAC,SAC @ DAL,03/29/2014,L,240,100,42,81,51.9,3,10,30.0,13,19,68.4,14,33,47,17,10,2,20,29,-3
WAS,WAS vs. ATL,03/29/2014,W,240,101,39,79,49.4,6,14,42.9,17,25,68.0,11,33,44,17,11,5,13,22,4
DAL,DAL vs. SAC,03/29/2014,W,240,103,34,70,48.6,7,23,30.4,28,35,80.0,6,29,35,28,6,7,13,18,3
BKN,BKN vs. CLE,03/28/2014,W,240,108,39,71,54.9,14,29,48.3,16,21,76.2,7,34,41,24,10,4,18,16,11
POR,POR @ CHI,03/28/2014,W,240,91,35,80,43.8,10,22,45.5,11,16,68.8,10,37,47,19,8,7,10,14,17
CHI,CHI vs. POR,03/28/2014,L,240,74,33,84,39.3,3,17,17.6,5,7,71.4,12,34,46,23,5,1,13,16,-17
WAS,WAS vs. IND,03/28/2014,W,240,91,34,87,39.1,7,23,30.4,16,17,94.1,12,31,43,20,6,4,10,21,13
IND,IND @ WAS,03/28/2014,L,240,78,28,79,35.4,2,13,15.4,20,25,80.0,13,35,48,13,5,9,17,19,-13
UTA,UTA @ NOP,03/28/2014,L,240,95,33,68,48.5,7,21,33.3,22,27,81.5,6,25,31,26,8,5,19,28,-7
MIA,MIA @ DET,03/28/2014,W,240,110,43,79,54.4,8,19,42.1,16,22,72.7,10,37,47,31,6,4,9,14,32
SAS,SAS @ DEN,03/28/2014,W,240,133,55,98,56.1,13,24,54.2,10,14,71.4,11,40,51,37,6,10,14,25,31
DEN,DEN vs. SAS,03/28/2014,L,240,102,35,87,40.2,6,23,26.1,26,35,74.3,10,31,41,15,7,8,12,19,-31
DET,DET vs. MIA,03/28/2014,L,240,78,30,79,38.0,3,24,12.5,15,21,71.4,12,24,36,20,6,4,11,22,-32
CLE,CLE @ BKN,03/28/2014,L,240,97,37,87,42.5,10,24,41.7,13,16,81.3,10,25,35,25,6,2,12,16,-11
SAC,SAC @ OKC,03/28/2014,L,240,81,31,85,36.5,9,18,50.0,10,16,62.5,17,32,49,17,6,1,17,22,-13
OKC,OKC vs. SAC,03/28/2014,W,240,94,33,69,47.8,9,23,39.1,19,25,76.0,3,35,38,26,8,8,14,22,13
NOP,NOP vs. UTA,03/28/2014,W,240,102,36,71,50.7,6,14,42.9,24,32,75.0,11,26,37,26,9,8,14,25,7
NYK,NYK @ PHX,03/28/2014,L,240,88,35,87,40.2,8,25,32.0,10,16,62.5,13,24,37,14,7,2,13,24,-24
GSW,GSW vs. MEM,03/28/2014,W,240,100,40,81,49.4,9,20,45.0,11,14,78.6,10,33,43,22,5,6,12,14,7
LAL,LAL @ MIN,03/28/2014,L,240,107,44,102,43.1,7,25,28.0,12,15,80.0,14,12,26,22,15,2,8,30,-36
MEM,MEM @ GSW,03/28/2014,L,240,93,41,81,50.6,2,12,16.7,9,16,56.3,9,24,33,24,9,4,9,15,-7
MIN,MIN vs. LAL,03/28/2014,W,240,143,51,76,67.1,8,18,44.4,33,40,82.5,9,40,49,33,6,2,21,14,36
TOR,TOR vs. BOS,03/28/2014,W,240,105,40,86,46.5,5,20,25.0,20,22,90.9,12,24,36,23,10,5,11,18,2
ORL,ORL vs. CHA,03/28/2014,W,265,110,39,87,44.8,6,18,33.3,26,35,74.3,19,38,57,17,6,6,19,14,5
CHA,CHA @ ORL,03/28/2014,L,265,105,43,97,44.3,8,22,36.4,11,14,78.6,9,27,36,24,7,7,10,22,-5
BOS,BOS @ TOR,03/28/2014,L,240,103,40,76,52.6,6,18,33.3,17,20,85.0,8,26,34,22,7,2,16,21,-2
PHX,PHX vs. NYK,03/28/2014,W,240,112,40,88,45.5,14,33,42.4,18,23,78.3,18,38,56,18,8,7,13,19,24
DAL,DAL vs. LAC,03/27/2014,L,240,103,37,79,46.8,10,20,50.0,19,27,70.4,11,32,43,21,12,4,18,21,-6
POR,POR @ ATL,03/27/2014,W,240,100,37,80,46.3,10,26,38.5,16,21,76.2,13,34,47,24,4,5,13,20,15
LAC,LAC @ DAL,03/27/2014,W,240,109,38,82,46.3,11,26,42.3,22,25,88.0,13,28,41,22,10,3,20,24,6
LAL,LAL @ MIL,03/27/2014,L,240,105,42,85,49.4,7,21,33.3,14,18,77.8,13,25,38,23,10,1,20,24,-3
MIL,MIL vs. LAL,03/27/2014,W,240,108,39,70,55.7,6,10,60.0,24,34,70.6,9,24,33,15,9,8,19,21,3
ATL,ATL vs. POR,03/27/2014,L,240,85,34,84,40.5,4,22,18.2,13,17,76.5,10,29,39,17,6,1,13,19,-15
HOU,HOU vs. PHI,03/27/2014,W,240,120,44,90,48.9,9,26,34.6,23,34,67.6,17,40,57,27,13,6,20,22,22
PHI,PHI @ HOU,03/27/2014,L,240,98,35,90,38.9,14,36,38.9,14,22,63.6,14,25,39,23,9,5,22,26,-22
WAS,WAS vs. PHX,03/26/2014,L,240,93,37,81,45.7,6,19,31.6,13,21,61.9,7,28,35,21,9,1,15,13,-6
BKN,BKN @ CHA,03/26/2014,L,265,111,40,83,48.2,17,37,45.9,14,16,87.5,3,29,32,29,5,4,9,25,-5
LAC,LAC @ NOP,03/26/2014,L,240,96,33,80,41.3,13,30,43.3,17,28,60.7,12,28,40,25,7,9,13,21,-2
UTA,UTA vs. MEM,03/26/2014,L,240,87,32,69,46.4,5,16,31.3,18,26,69.2,6,29,35,22,9,4,13,14,-4
NYK,NYK @ SAC,03/26/2014,W,240,107,40,73,54.8,15,26,57.7,12,13,92.3,7,27,34,25,3,4,14,30,8
SAC,SAC vs. NYK,03/26/2014,L,240,99,33,69,47.8,6,17,35.3,27,35,77.1,8,24,32,19,7,2,11,18,-8
MIA,MIA @ IND,03/26/2014,L,240,83,28,61,45.9,6,19,31.6,21,29,72.4,5,32,37,13,6,9,19,22,-1
IND,IND vs. MIA,03/26/2014,W,240,84,30,81,37.0,7,14,50.0,17,21,81.0,11,26,37,18,8,0,12,21,1
MEM,MEM @ UTA,03/26/2014,W,240,91,36,79,45.6,4,9,44.4,15,16,93.8,10,31,41,22,6,2,10,20,4
NOP,NOP vs. LAC,03/26/2014,W,240,98,38,90,42.2,3,12,25.0,19,25,76.0,17,36,53,24,6,9,13,20,2
SAS,SAS vs. DEN,03/26/2014,W,240,108,43,88,48.9,8,20,40.0,14,20,70.0,13,30,43,30,11,6,21,18,5
DEN,DEN @ SAS,03/26/2014,L,240,103,38,83,45.8,7,19,36.8,20,25,80.0,9,34,43,22,13,6,18,22,-5
PHX,PHX @ WAS,03/26/2014,W,240,99,37,75,49.3,14,28,50.0,11,12,91.7,6,33,39,22,8,4,19,18,6
MIN,MIN vs. ATL,03/26/2014,W,240,107,43,86,50.0,9,22,40.9,12,16,75.0,7,38,45,31,17,1,19,14,24
ATL,ATL @ MIN,03/26/2014,L,240,83,31,82,37.8,7,28,25.0,14,16,87.5,6,34,40,21,9,2,26,16,-24
BOS,BOS vs. TOR,03/26/2014,L,240,90,32,79,40.5,9,22,40.9,17,22,77.3,8,28,36,23,8,5,10,16,-9
TOR,TOR @ BOS,03/26/2014,W,240,99,36,80,45.0,11,23,47.8,16,18,88.9,11,37,48,17,4,3,17,21,9
DET,DET vs. CLE,03/26/2014,L,240,96,39,84,46.4,11,26,42.3,7,13,53.8,11,37,48,27,5,5,13,18,-1
CLE,CLE @ DET,03/26/2014,W,240,97,37,85,43.5,9,26,34.6,14,24,58.3,13,32,45,18,3,2,10,13,1
CHA,CHA vs. BKN,03/26/2014,W,265,116,46,92,50.0,8,21,38.1,16,23,69.6,15,34,49,27,3,1,9,16,5
OKC,OKC @ DAL,03/25/2014,L,265,119,46,93,49.5,12,33,36.4,15,19,78.9,10,28,38,27,9,2,21,30,-9
DAL,DAL vs. OKC,03/25/2014,W,265,128,45,90,50.0,15,38,39.5,23,28,82.1,12,36,48,27,14,4,20,22,9
LAL,LAL vs. NYK,03/25/2014,W,240,127,48,83,57.8,18,28,64.3,13,15,86.7,8,30,38,32,10,2,17,23,31
ORL,ORL vs. POR,03/25/2014,W,240,95,37,85,43.5,6,17,35.3,15,22,68.2,16,34,50,19,10,3,14,16,10
NYK,NYK @ LAL,03/25/2014,L,240,96,36,74,48.6,4,15,26.7,20,27,74.1,8,24,32,23,9,4,16,16,-31
POR,POR @ ORL,03/25/2014,L,240,85,32,86,37.2,7,26,26.9,14,17,82.4,16,34,50,17,4,4,15,14,-10
TOR,TOR @ CLE,03/25/2014,L,240,100,35,88,39.8,14,32,43.8,16,26,61.5,13,25,38,30,6,3,7,24,-2
CLE,CLE vs. TOR,03/25/2014,W,240,102,36,70,51.4,4,13,30.8,26,33,78.8,10,39,49,27,6,9,15,22,2
OKC,OKC vs. DEN,03/24/2014,W,240,117,45,89,50.6,11,22,50.0,16,21,76.2,7,33,40,32,13,6,14,33,21
MIA,MIA vs. POR,03/24/2014,W,240,93,37,84,44.0,5,15,33.3,14,23,60.9,13,35,48,16,14,4,10,24,2
ATL,ATL vs. PHX,03/24/2014,L,240,95,30,72,41.7,8,23,34.8,27,33,81.8,7,25,32,18,8,3,17,19,-7
MIN,MIN @ MEM,03/24/2014,L,240,92,34,90,37.8,7,24,29.2,17,20,85.0,14,28,42,19,7,4,10,14,-17
MEM,MEM vs. MIN,03/24/2014,W,240,109,48,91,52.7,6,12,50.0,7,13,53.8,16,38,54,25,4,4,14,19,17
SAS,SAS vs. PHI,03/24/2014,W,240,113,44,79,55.7,13,27,48.1,12,16,75.0,6,41,47,31,9,4,17,17,22
BKN,BKN @ NOP,03/24/2014,L,265,104,33,90,36.7,10,40,25.0,28,32,87.5,15,31,46,16,9,4,11,21,-5
POR,POR @ MIA,03/24/2014,L,240,91,28,74,37.8,11,39,28.2,24,27,88.9,10,34,44,18,6,2,15,17,-2
PHI,PHI @ SAS,03/24/2014,L,240,91,36,88,40.9,11,33,33.3,8,18,44.4,12,25,37,22,13,3,14,15,-22
DET,DET @ UTA,03/24/2014,W,240,114,46,83,55.4,9,17,52.9,13,18,72.2,16,37,53,23,6,2,13,19,20
NOP,NOP vs. BKN,03/24/2014,W,265,109,40,85,47.1,9,20,45.0,20,27,74.1,14,39,53,19,7,5,16,26,5
UTA,UTA vs. DET,03/24/2014,L,240,94,34,83,41.0,7,27,25.9,19,28,67.9,12,21,33,16,7,2,7,17,-20
CHA,CHA vs. HOU,03/24/2014,L,240,89,32,86,37.2,4,21,19.0,21,25,84.0,13,25,38,12,7,4,10,18,-11
MIL,MIL @ LAC,03/24/2014,L,240,98,41,85,48.2,5,13,38.5,11,16,68.8,11,27,38,27,6,2,10,18,-8
PHX,PHX @ ATL,03/24/2014,W,240,102,38,74,51.4,12,24,50.0,14,16,87.5,7,32,39,21,10,1,19,25,7
LAC,LAC vs. MIL,03/24/2014,W,240,106,38,78,48.7,8,18,44.4,22,27,81.5,7,33,40,29,7,6,13,17,8
DEN,DEN @ OKC,03/24/2014,L,240,96,30,77,39.0,9,28,32.1,27,40,67.5,12,30,42,20,7,2,21,25,-21
HOU,HOU @ CHA,03/24/2014,W,240,100,39,82,47.6,12,27,44.4,10,18,55.6,11,31,42,22,5,7,12,24,11
CHI,CHI vs. IND,03/24/2014,W,240,89,35,84,41.7,4,15,26.7,15,16,93.8,9,37,46,22,7,7,10,20,12
IND,IND @ CHI,03/24/2014,L,240,77,27,73,37.0,4,10,40.0,19,21,90.5,6,36,42,11,5,4,16,21,-12
ORL,ORL @ LAL,03/23/2014,L,240,94,37,82,45.1,6,19,31.6,14,17,82.4,13,33,46,26,5,3,20,24,-9
BKN,BKN @ DAL,03/23/2014,W,265,107,34,84,40.5,11,30,36.7,28,33,84.8,14,33,47,17,8,2,14,29,3
LAL,LAL vs. ORL,03/23/2014,W,240,103,37,80,46.3,6,16,37.5,23,29,79.3,7,27,34,20,9,4,14,16,9
TOR,TOR vs. ATL,03/23/2014,W,240,96,34,80,42.5,8,24,33.3,20,28,71.4,12,33,45,17,12,4,17,19,10
NYK,NYK vs. CLE,03/23/2014,L,240,100,35,77,45.5,12,27,44.4,18,19,94.7,9,25,34,21,7,2,13,13,-6
MIL,MIL @ SAC,03/23/2014,L,240,107,42,85,49.4,4,18,22.2,19,30,63.3,11,29,40,25,3,6,13,31,-17
SAC,SAC vs. MIL,03/23/2014,W,240,124,44,86,51.2,7,20,35.0,29,36,80.6,13,31,44,19,5,3,12,23,17
CLE,CLE @ NYK,03/23/2014,W,240,106,42,69,60.9,9,18,50.0,13,17,76.5,3,30,33,17,5,3,13,18,6
DEN,DEN vs. WAS,03/23/2014,W,240,105,40,91,44.0,11,27,40.7,14,18,77.8,10,28,38,26,15,6,15,20,3
WAS,WAS @ DEN,03/23/2014,L,240,102,41,85,48.2,5,15,33.3,15,18,83.3,12,34,46,20,8,7,24,20,-3
ATL,ATL @ TOR,03/23/2014,L,240,86,33,76,43.4,5,20,25.0,15,20,75.0,8,30,38,17,13,2,18,19,-10
MIN,MIN vs. PHX,03/23/2014,L,240,120,40,91,44.0,8,23,34.8,32,37,86.5,16,22,38,25,9,3,12,24,-7
PHX,PHX @ MIN,03/23/2014,W,240,127,46,80,57.5,12,27,44.4,23,29,79.3,9,33,42,16,5,4,19,29,7
DAL,DAL vs. BKN,03/23/2014,L,265,104,35,91,38.5,10,31,32.3,24,31,77.4,18,34,52,21,2,9,14,25,-3
MIA,MIA @ NOP,03/22/2014,L,240,95,37,73,50.7,8,26,30.8,13,17,76.5,5,28,33,27,4,6,16,19,-10
NOP,NOP vs. MIA,03/22/2014,W,240,105,43,84,51.2,7,17,41.2,12,17,70.6,11,27,38,23,12,4,9,14,10
DET,DET @ LAC,03/22/2014,L,240,103,42,93,45.2,12,29,41.4,7,13,53.8,16,30,46,29,9,2,17,15,-9
ORL,ORL @ UTA,03/22/2014,L,240,88,31,79,39.2,7,17,41.2,19,24,79.2,6,39,45,20,7,5,13,23,-1
UTA,UTA vs. ORL,03/22/2014,W,240,89,29,75,38.7,11,27,40.7,20,26,76.9,6,33,39,17,6,6,15,20,1
CHA,CHA vs. POR,03/22/2014,W,240,124,49,94,52.1,8,19,42.1,18,19,94.7,12,38,50,28,7,8,5,19,30
LAC,LAC vs. DET,03/22/2014,W,240,112,45,83,54.2,11,29,37.9,11,17,64.7,7,33,40,31,13,10,13,15,9
SAS,SAS @ GSW,03/22/2014,W,240,99,35,89,39.3,10,28,35.7,19,25,76.0,9,31,40,24,10,6,14,18,9
CLE,CLE vs. HOU,03/22/2014,L,240,111,46,92,50.0,6,17,35.3,13,17,76.5,13,36,49,32,7,4,18,27,-7
HOU,HOU @ CLE,03/22/2014,W,240,118,38,79,48.1,12,35,34.3,30,34,88.2,5,26,31,31,9,10,13,18,7
GSW,GSW vs. SAS,03/22/2014,L,240,90,31,77,40.3,3,15,20.0,25,29,86.2,11,43,54,21,4,8,18,20,-9
POR,POR @ CHA,03/22/2014,L,240,94,34,84,40.5,9,27,33.3,17,22,77.3,8,28,36,17,4,3,9,18,-30
MEM,MEM vs. IND,03/22/2014,W,240,82,33,75,44.0,5,13,38.5,11,17,64.7,10,37,47,14,4,8,12,18,11
IND,IND @ MEM,03/22/2014,L,240,71,27,74,36.5,6,15,40.0,11,14,78.6,8,27,35,14,7,5,11,19,-11
PHI,PHI @ CHI,03/22/2014,L,240,81,30,87,34.5,1,20,5.0,20,22,90.9,19,29,48,11,3,6,11,23,-10
CHI,CHI vs. PHI,03/22/2014,W,240,91,31,70,44.3,5,14,35.7,24,31,77.4,11,33,44,23,6,9,15,20,10
WAS,WAS @ LAL,03/21/2014,W,240,117,42,87,48.3,10,25,40.0,23,29,79.3,9,35,44,21,9,7,20,22,10
