Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
PHX,PHX vs. DAL,12/06/2012,L,240,94,34,85,40.0,8,21,38.1,18,25,72.0,13,29,42,19,11,4,13,20,-3
DAL,DAL @ PHX,12/06/2012,W,240,97,37,78,47.4,4,12,33.3,19,24,79.2,11,33,44,15,8,4,17,23,3
NYK,NYK @ MIA,12/06/2012,W,240,112,41,91,45.1,18,44,40.9,12,19,63.2,11,35,46,20,9,4,7,19,20
MIA,MIA vs. NYK,12/06/2012,L,240,92,32,76,42.1,6,16,37.5,22,28,78.6,7,36,43,17,7,4,14,21,-20
DET,DET vs. GSW,12/05/2012,L,240,97,35,79,44.3,6,21,28.6,21,31,67.7,15,29,44,22,4,5,17,26,-7
MIL,MIL @ SAS,12/05/2012,L,240,99,35,84,41.7,5,12,41.7,24,29,82.8,8,28,36,24,11,4,11,21,-11
TOR,TOR @ SAC,12/05/2012,L,240,100,35,86,40.7,6,23,26.1,24,28,85.7,10,30,40,25,6,9,11,23,-7
SAC,SAC vs. TOR,12/05/2012,W,240,107,38,82,46.3,6,15,40.0,25,34,73.5,10,37,47,18,5,7,16,18,7
SAS,SAS vs. MIL,12/05/2012,W,240,110,40,85,47.1,6,21,28.6,24,28,85.7,14,39,53,27,6,4,17,20,11
IND,IND vs. POR,12/05/2012,W,240,99,36,80,45.0,9,26,34.6,18,19,94.7,13,33,46,20,6,7,15,12,7
ORL,ORL @ UTA,12/05/2012,L,240,81,34,77,44.2,1,15,6.7,12,17,70.6,13,33,46,15,6,7,20,20,-6
UTA,UTA vs. ORL,12/05/2012,W,240,87,32,77,41.6,1,10,10.0,22,27,81.5,8,30,38,17,13,4,13,16,6
CHA,CHA vs. NYK,12/05/2012,L,240,98,39,83,47.0,7,16,43.8,13,15,86.7,12,38,50,26,2,4,14,14,-2
NYK,NYK @ CHA,12/05/2012,W,240,100,39,92,42.4,13,41,31.7,9,13,69.2,10,26,36,23,9,8,8,18,2
POR,POR @ IND,12/05/2012,L,240,92,34,79,43.0,6,22,27.3,18,22,81.8,9,28,37,18,5,3,12,15,-7
CLE,CLE vs. CHI,12/05/2012,L,240,85,31,85,36.5,5,16,31.3,18,25,72.0,14,27,41,15,8,2,10,18,-10
LAC,LAC vs. DAL,12/05/2012,W,240,112,45,90,50.0,6,20,30.0,16,21,76.2,12,37,49,30,18,6,18,17,22
DAL,DAL @ LAC,12/05/2012,L,240,90,34,84,40.5,5,19,26.3,17,19,89.5,11,30,41,20,8,6,22,18,-22
DEN,DEN @ ATL,12/05/2012,L,240,104,38,79,48.1,7,17,41.2,21,25,84.0,11,29,40,24,10,4,20,25,-4
GSW,GSW @ DET,12/05/2012,W,240,104,34,75,45.3,9,24,37.5,27,34,79.4,9,26,35,24,9,7,10,22,7
ATL,ATL vs. DEN,12/05/2012,W,240,108,42,95,44.2,8,22,36.4,16,19,84.2,19,28,47,24,13,5,14,19,4
MIN,MIN @ BOS,12/05/2012,L,240,94,37,84,44.0,6,19,31.6,14,30,46.7,13,28,41,19,11,3,13,19,-10
NOH,NOH vs. LAL,12/05/2012,L,240,87,35,85,41.2,7,19,36.8,10,18,55.6,12,34,46,22,2,7,12,20,-16
BOS,BOS vs. MIN,12/05/2012,W,240,104,41,78,52.6,4,17,23.5,18,26,69.2,6,39,45,24,6,6,16,24,10
CHI,CHI @ CLE,12/05/2012,W,240,95,34,72,47.2,4,15,26.7,23,27,85.2,10,35,45,22,5,6,16,24,10
LAL,LAL @ NOH,12/05/2012,W,240,103,37,80,46.3,13,28,46.4,16,22,72.7,9,37,46,24,11,8,9,16,16
PHX,PHX @ MEM,12/04/2012,L,265,98,38,82,46.3,6,14,42.9,16,22,72.7,9,23,32,22,12,5,18,26,-10
MEM,MEM vs. PHX,12/04/2012,W,265,108,40,85,47.1,4,19,21.1,24,31,77.4,15,35,50,13,11,9,19,22,10
IND,IND @ CHI,12/04/2012,W,240,80,29,80,36.3,2,10,20.0,20,27,74.1,16,30,46,17,10,4,12,21,4
PHI,PHI vs. MIN,12/04/2012,L,240,88,35,83,42.2,5,20,25.0,13,23,56.5,13,27,40,24,9,2,13,15,-17
HOU,HOU vs. LAL,12/04/2012,W,240,107,38,101,37.6,7,34,20.6,24,31,77.4,21,29,50,22,7,4,10,28,2
LAL,LAL @ HOU,12/04/2012,L,240,105,38,83,45.8,7,21,33.3,22,34,64.7,15,38,53,16,7,11,19,25,-2
CHI,CHI vs. IND,12/04/2012,L,240,76,28,73,38.4,4,12,33.3,16,20,80.0,13,33,46,18,3,7,19,21,-4
MIN,MIN @ PHI,12/04/2012,W,240,105,41,77,53.2,13,25,52.0,10,17,58.8,7,40,47,28,6,2,16,18,17
BKN,BKN vs. OKC,12/04/2012,L,240,111,39,91,42.9,14,34,41.2,19,23,82.6,16,24,40,22,7,1,12,25,-6
OKC,OKC @ BKN,12/04/2012,W,240,117,40,66,60.6,7,14,50.0,30,34,88.2,2,31,33,22,5,7,14,19,6
WAS,WAS vs. MIA,12/04/2012,W,240,105,38,79,48.1,7,19,36.8,22,29,75.9,8,36,44,31,7,3,12,14,4
MIA,MIA @ WAS,12/04/2012,L,240,101,41,89,46.1,8,28,28.6,11,16,68.8,12,31,43,27,6,2,12,20,-4
GSW,GSW vs. ORL,12/03/2012,L,240,94,37,81,45.7,7,17,41.2,13,18,72.2,9,34,43,23,5,5,14,20,-8
ORL,ORL @ GSW,12/03/2012,W,240,102,40,92,43.5,8,23,34.8,14,16,87.5,11,32,43,29,8,4,8,19,8
CLE,CLE @ DET,12/03/2012,L,240,79,32,95,33.7,3,20,15.0,12,17,70.6,20,33,53,19,7,5,11,20,-10
MIL,MIL @ NOH,12/03/2012,L,240,81,29,76,38.2,8,19,42.1,15,23,65.2,19,21,40,20,5,9,16,16,-21
DET,DET vs. CLE,12/03/2012,W,240,89,36,84,42.9,4,18,22.2,13,19,68.4,15,34,49,21,6,13,12,16,10
NOH,NOH vs. MIL,12/03/2012,W,240,102,43,82,52.4,5,12,41.7,11,11,100,13,24,37,29,11,2,12,23,21
DEN,DEN vs. TOR,12/03/2012,W,240,113,40,85,47.1,6,15,40.0,27,43,62.8,23,30,53,25,11,7,17,20,3
LAC,LAC @ UTA,12/03/2012,W,240,105,42,89,47.2,4,21,19.0,17,24,70.8,13,23,36,19,9,3,10,14,1
UTA,UTA vs. LAC,12/03/2012,L,240,104,42,74,56.8,9,20,45.0,11,15,73.3,9,32,41,25,6,5,17,26,-1
CHA,CHA vs. POR,12/03/2012,L,265,112,41,88,46.6,13,27,48.1,17,22,77.3,9,32,41,28,6,6,17,19,-6
POR,POR @ CHA,12/03/2012,W,265,118,43,92,46.7,12,35,34.3,20,26,76.9,13,35,48,28,8,7,16,20,6
TOR,TOR @ DEN,12/03/2012,L,240,110,42,86,48.8,9,28,32.1,17,19,89.5,9,28,37,19,9,9,16,30,-3
PHX,PHX @ NYK,12/02/2012,L,240,99,39,80,48.8,8,23,34.8,13,19,68.4,11,34,45,21,5,0,17,23,-7
NYK,NYK vs. PHX,12/02/2012,W,240,106,40,90,44.4,12,29,41.4,14,17,82.4,16,27,43,21,7,5,8,13,7
LAL,LAL vs. ORL,12/02/2012,L,240,103,36,86,41.9,6,17,35.3,25,39,64.1,12,34,46,20,5,2,11,16,-10
ORL,ORL @ LAL,12/02/2012,W,240,113,43,86,50.0,8,23,34.8,19,20,95.0,5,39,44,34,5,10,12,28,10
LAC,LAC vs. SAC,12/01/2012,W,240,116,47,86,54.7,12,24,50.0,10,16,62.5,8,33,41,27,12,6,5,15,35
MIL,MIL vs. BOS,12/01/2012,W,240,91,36,79,45.6,4,13,30.8,15,20,75.0,9,33,42,24,6,6,15,13,3
PHI,PHI @ CHI,12/01/2012,L,240,88,36,82,43.9,3,12,25.0,13,18,72.2,11,26,37,17,10,5,11,19,-5
CHI,CHI vs. PHI,12/01/2012,W,240,93,38,81,46.9,4,7,57.1,13,21,61.9,12,38,50,28,4,6,13,16,5
BOS,BOS @ MIL,12/01/2012,L,240,88,34,82,41.5,6,19,31.6,14,17,82.4,11,32,43,26,8,9,16,19,-3
GSW,GSW vs. IND,12/01/2012,W,240,103,38,80,47.5,9,20,45.0,18,19,94.7,11,30,41,22,5,3,17,22,11
IND,IND @ GSW,12/01/2012,L,240,92,34,74,45.9,8,22,36.4,16,20,80.0,8,28,36,20,6,7,16,19,-11
NOH,NOH vs. OKC,12/01/2012,L,240,79,30,81,37.0,6,24,25.0,13,18,72.2,16,27,43,18,7,5,17,16,-21
OKC,OKC @ NOH,12/01/2012,W,240,100,40,79,50.6,7,16,43.8,13,17,76.5,11,34,45,21,10,12,14,17,21
MEM,MEM @ SAS,12/01/2012,L,265,95,36,99,36.4,4,15,26.7,19,22,86.4,18,34,52,25,10,4,20,24,-4
SAC,SAC @ LAC,12/01/2012,L,240,81,29,76,38.2,9,23,39.1,14,18,77.8,10,30,40,23,2,3,17,19,-35
DAL,DAL vs. DET,12/01/2012,W,240,92,38,93,40.9,11,25,44.0,5,8,62.5,13,36,49,28,8,9,13,18,15
DET,DET @ DAL,12/01/2012,L,240,77,29,85,34.1,5,21,23.8,14,18,77.8,15,37,52,16,7,7,16,15,-15
HOU,HOU vs. UTA,12/01/2012,W,240,124,46,83,55.4,11,22,50.0,21,26,80.8,10,28,38,26,9,7,16,17,8
UTA,UTA @ HOU,12/01/2012,L,240,116,48,94,51.1,11,20,55.0,9,11,81.8,12,26,38,25,8,6,15,22,-8
MIA,MIA vs. BKN,12/01/2012,W,240,102,40,78,51.3,7,20,35.0,15,19,78.9,8,27,35,20,12,3,10,25,13
POR,POR @ CLE,12/01/2012,W,290,118,46,94,48.9,9,25,36.0,17,21,81.0,12,29,41,25,7,9,14,21,1
CLE,CLE vs. POR,12/01/2012,L,290,117,43,99,43.4,13,35,37.1,18,22,81.8,15,33,48,32,6,4,18,21,-1
BKN,BKN @ MIA,12/01/2012,L,240,89,33,75,44.0,6,28,21.4,17,27,63.0,9,29,38,20,6,4,19,21,-13
SAS,SAS vs. MEM,12/01/2012,W,265,99,37,89,41.6,7,29,24.1,18,24,75.0,13,35,48,21,12,5,18,22,4
MIN,MIN vs. MIL,11/30/2012,W,240,95,34,87,39.1,8,19,42.1,19,27,70.4,16,40,56,15,6,6,16,13,10
WAS,WAS @ NYK,11/30/2012,L,240,87,35,78,44.9,5,18,27.8,12,21,57.1,13,29,42,11,5,4,17,14,-21
DET,DET @ MEM,11/30/2012,L,240,78,29,72,40.3,4,16,25.0,16,20,80.0,11,35,46,15,7,5,22,20,-12
MEM,MEM vs. DET,11/30/2012,W,240,90,34,85,40.0,4,12,33.3,18,21,85.7,11,28,39,20,11,5,12,22,12
TOR,TOR vs. PHX,11/30/2012,W,240,101,39,81,48.1,8,14,57.1,15,22,68.2,10,31,41,24,7,4,13,20,4
PHX,PHX @ TOR,11/30/2012,L,240,97,37,77,48.1,6,16,37.5,17,19,89.5,4,30,34,28,6,8,14,20,-4
ORL,ORL vs. BKN,11/30/2012,L,240,86,35,78,44.9,1,11,9.1,15,19,78.9,8,28,36,20,5,2,9,19,-12
BKN,BKN @ ORL,11/30/2012,W,240,98,38,83,45.8,11,20,55.0,11,13,84.6,11,30,41,22,4,6,8,17,12
SAC,SAC vs. IND,11/30/2012,L,240,92,32,75,42.7,6,17,35.3,22,25,88.0,8,34,42,15,6,4,13,19,-5
CHA,CHA vs. PHI,11/30/2012,L,240,98,39,83,47.0,8,17,47.1,12,18,66.7,13,28,41,25,5,6,13,10,-6
OKC,OKC vs. UTA,11/30/2012,W,240,106,39,75,52.0,4,9,44.4,24,33,72.7,16,31,47,21,11,14,21,19,12
PHI,PHI @ CHA,11/30/2012,W,240,104,44,86,51.2,8,17,47.1,8,10,80.0,13,26,39,26,5,6,11,18,6
NYK,NYK vs. WAS,11/30/2012,W,240,108,43,81,53.1,12,29,41.4,10,15,66.7,3,29,32,24,7,1,8,20,21
ATL,ATL vs. CLE,11/30/2012,L,240,111,38,78,48.7,12,20,60.0,23,32,71.9,10,18,28,25,12,5,12,18,-2
UTA,UTA @ OKC,11/30/2012,L,240,94,38,92,41.3,7,23,30.4,11,12,91.7,21,19,40,24,9,8,19,21,-12
IND,IND @ SAC,11/30/2012,W,240,97,37,85,43.5,9,26,34.6,14,19,73.7,10,31,41,27,7,6,9,19,5
CLE,CLE @ ATL,11/30/2012,W,240,113,41,85,48.2,10,23,43.5,21,22,95.5,18,31,49,21,8,3,19,25,2
MIL,MIL @ MIN,11/30/2012,L,240,85,34,93,36.6,5,18,27.8,12,16,75.0,13,34,47,14,10,14,12,24,-10
LAL,LAL vs. DEN,11/30/2012,W,240,122,47,87,54.0,17,33,51.5,11,17,64.7,15,31,46,33,11,6,15,22,19
DEN,DEN @ LAL,11/30/2012,L,240,103,40,86,46.5,8,24,33.3,15,22,68.2,13,25,38,22,8,1,16,19,-19
POR,POR @ BOS,11/30/2012,L,240,78,24,69,34.8,3,15,20.0,27,37,73.0,10,27,37,12,12,4,23,19,-18
BOS,BOS vs. POR,11/30/2012,W,240,96,36,73,49.3,6,16,37.5,18,20,90.0,5,31,36,20,16,4,21,27,18
SAS,SAS @ MIA,11/29/2012,L,240,100,36,80,45.0,10,30,33.3,18,24,75.0,11,34,45,22,5,2,20,20,-5
MIA,MIA vs. SAS,11/29/2012,W,240,105,42,86,48.8,5,13,38.5,16,19,84.2,7,30,37,22,11,2,10,18,5
DEN,DEN @ GSW,11/29/2012,L,240,105,38,84,45.2,10,21,47.6,19,24,79.2,10,30,40,25,9,7,15,16,-1
GSW,GSW vs. DEN,11/29/2012,W,240,106,44,86,51.2,8,18,44.4,10,13,76.9,9,34,43,29,10,5,16,22,1
HOU,HOU @ OKC,11/28/2012,L,240,98,36,87,41.4,8,21,38.1,18,30,60.0,16,22,38,20,11,2,16,16,-22
POR,POR @ WAS,11/28/2012,L,240,82,30,86,34.9,10,31,32.3,12,18,66.7,18,27,45,14,10,3,11,20,-2
WAS,WAS vs. POR,11/28/2012,W,240,84,31,71,43.7,5,12,41.7,17,19,89.5,8,34,42,18,7,2,17,19,2
LAC,LAC vs. MIN,11/28/2012,W,240,101,37,81,45.7,4,19,21.1,23,26,88.5,11,24,35,28,11,6,10,25,6
OKC,OKC vs. HOU,11/28/2012,W,240,120,47,87,54.0,9,22,40.9,17,22,77.3,15,31,46,26,10,11,16,22,22
CHA,CHA @ ATL,11/28/2012,L,240,91,30,76,39.5,12,24,50.0,19,23,82.6,9,36,45,18,6,7,17,21,-3
MIN,MIN @ LAC,11/28/2012,L,240,95,31,82,37.8,6,22,27.3,27,35,77.1,21,31,52,18,5,6,20,25,-6
DAL,DAL @ CHI,11/28/2012,L,240,78,28,81,34.6,4,18,22.2,18,20,90.0,11,19,30,18,10,6,14,26,-23
NOH,NOH vs. UTA,11/28/2012,L,240,84,31,73,42.5,5,21,23.8,17,21,81.0,12,26,38,15,4,1,19,27,-12
UTA,UTA @ NOH,11/28/2012,W,240,96,31,63,49.2,6,11,54.5,28,38,73.7,6,33,39,24,11,4,16,25,12
SAS,SAS @ ORL,11/28/2012,W,240,110,44,84,52.4,11,25,44.0,11,15,73.3,8,31,39,26,12,9,16,8,21
BKN,BKN @ BOS,11/28/2012,W,240,95,33,82,40.2,10,24,41.7,19,29,65.5,17,33,50,21,12,3,16,24,12
ORL,ORL vs. SAS,11/28/2012,L,240,89,41,95,43.2,2,15,13.3,5,8,62.5,18,28,46,16,8,3,17,14,-21
CHI,CHI vs. DAL,11/28/2012,W,240,101,34,69,49.3,6,10,60.0,27,33,81.8,10,34,44,24,8,6,21,19,23
NYK,NYK @ MIL,11/28/2012,W,240,102,35,73,47.9,11,21,52.4,21,25,84.0,8,30,38,18,11,1,15,20,14
MIL,MIL vs. NYK,11/28/2012,L,240,88,33,72,45.8,5,13,38.5,17,21,81.0,5,31,36,24,8,4,18,20,-14
DET,DET vs. PHX,11/28/2012,W,240,117,40,76,52.6,12,16,75.0,25,35,71.4,8,35,43,28,9,5,12,19,40
PHX,PHX @ DET,11/28/2012,L,240,77,28,82,34.1,6,21,28.6,15,20,75.0,13,26,39,11,7,5,19,23,-40
ATL,ATL vs. CHA,11/28/2012,W,240,94,36,90,40.0,12,32,37.5,10,15,66.7,15,29,44,28,9,9,9,18,3
MEM,MEM vs. TOR,11/28/2012,W,240,103,38,80,47.5,8,18,44.4,19,28,67.9,12,34,46,28,10,7,13,19,21
TOR,TOR @ MEM,11/28/2012,L,240,82,29,74,39.2,5,17,29.4,19,24,79.2,7,26,33,11,5,5,17,29,-21
BOS,BOS vs. BKN,11/28/2012,L,240,83,32,75,42.7,1,7,14.3,18,24,75.0,8,32,40,14,7,6,17,24,-12
CLE,CLE vs. PHX,11/27/2012,L,240,78,30,84,35.7,2,15,13.3,16,22,72.7,14,31,45,21,9,4,19,21,-13
SAC,SAC vs. MIN,11/27/2012,L,240,89,37,84,44.0,6,17,35.3,9,14,64.3,8,28,36,21,11,6,14,19,-8
MIN,MIN @ SAC,11/27/2012,W,240,97,38,83,45.8,6,22,27.3,15,18,83.3,12,39,51,25,8,8,17,16,8
HOU,HOU vs. TOR,11/27/2012,W,240,117,44,83,53.0,13,26,50.0,16,21,76.2,12,33,45,30,11,1,14,15,16
PHX,PHX @ CLE,11/27/2012,W,240,91,37,79,46.8,6,17,35.3,11,18,61.1,7,32,39,22,10,8,15,19,13
TOR,TOR @ HOU,11/27/2012,L,240,101,42,86,48.8,8,23,34.8,9,12,75.0,11,28,39,25,6,2,16,15,-16
DAL,DAL @ PHI,11/27/2012,L,240,98,37,81,45.7,5,19,26.3,19,22,86.4,9,28,37,23,11,1,15,22,-2
IND,IND @ LAL,11/27/2012,W,240,79,29,79,36.7,4,19,21.1,17,27,63.0,10,40,50,17,9,6,17,32,2
LAL,LAL vs. IND,11/27/2012,L,240,77,24,76,31.6,6,28,21.4,23,43,53.5,15,41,56,13,10,5,21,25,-2
PHI,PHI vs. DAL,11/27/2012,W,240,100,35,75,46.7,6,14,42.9,24,32,75.0,13,27,40,22,9,3,17,25,2
SAS,SAS @ WAS,11/26/2012,W,240,118,45,80,56.3,13,23,56.5,15,20,75.0,10,33,43,32,4,5,15,15,26
POR,POR @ DET,11/26/2012,L,240,101,36,85,42.4,6,19,31.6,23,31,74.2,17,25,42,23,10,9,11,24,-7
MIL,MIL @ CHI,11/26/2012,W,240,93,39,85,45.9,3,15,20.0,12,19,63.2,13,23,36,23,4,12,12,17,1
WAS,WAS vs. SAS,11/26/2012,L,240,92,37,90,41.1,4,14,28.6,14,17,82.4,15,25,40,14,10,2,11,18,-26
DEN,DEN @ UTA,11/26/2012,L,240,103,40,73,54.8,5,14,35.7,18,32,56.3,13,25,38,22,6,5,17,26,-2
UTA,UTA vs. DEN,11/26/2012,W,240,105,36,78,46.2,8,22,36.4,25,34,73.5,13,18,31,19,9,6,14,30,2
MEM,MEM vs. CLE,11/26/2012,W,240,84,33,71,46.5,4,11,36.4,14,18,77.8,10,23,33,16,8,5,15,15,6
CLE,CLE @ MEM,11/26/2012,L,240,78,31,76,40.8,4,16,25.0,12,15,80.0,14,27,41,12,10,5,18,23,-6
CHA,CHA @ OKC,11/26/2012,L,240,69,23,79,29.1,6,22,27.3,17,22,77.3,11,26,37,12,9,4,13,19,-45
OKC,OKC vs. CHA,11/26/2012,W,240,114,40,78,51.3,13,27,48.1,21,23,91.3,9,45,54,31,3,7,16,21,45
NYK,NYK @ BKN,11/26/2012,L,265,89,33,85,38.8,6,21,28.6,17,24,70.8,17,33,50,14,9,2,14,24,-7
LAC,LAC vs. NOH,11/26/2012,L,240,98,37,79,46.8,18,37,48.6,6,11,54.5,8,24,32,26,11,5,15,26,-7
NOH,NOH @ LAC,11/26/2012,W,240,105,36,71,50.7,15,25,60.0,18,23,78.3,7,29,36,23,6,3,15,19,7
BKN,BKN vs. NYK,11/26/2012,W,265,96,37,91,40.7,9,28,32.1,13,19,68.4,18,32,50,23,5,7,13,21,7
CHI,CHI vs. MIL,11/26/2012,L,240,92,35,80,43.8,5,11,45.5,17,19,89.5,14,26,40,21,8,6,15,21,-1
DET,DET vs. POR,11/26/2012,W,240,108,42,80,52.5,9,15,60.0,15,22,68.2,12,35,47,26,6,5,17,25,7
ORL,ORL vs. BOS,11/25/2012,L,265,110,41,90,45.6,11,26,42.3,17,19,89.5,10,32,42,20,9,8,19,19,-6
BOS,BOS @ ORL,11/25/2012,W,265,116,47,105,44.8,7,18,38.9,15,19,78.9,17,34,51,26,9,2,15,22,6
NOH,NOH @ DEN,11/25/2012,L,240,84,33,85,38.8,6,13,46.2,12,20,60.0,15,25,40,23,6,6,14,18,-18
NYK,NYK vs. DET,11/25/2012,W,240,121,38,79,48.1,17,33,51.5,28,31,90.3,10,27,37,24,13,4,11,19,21
DET,DET @ NYK,11/25/2012,L,240,100,37,78,47.4,9,20,45.0,17,22,77.3,10,28,38,20,6,4,20,22,-21
TOR,TOR vs. SAS,11/25/2012,L,290,106,40,110,36.4,6,24,25.0,20,24,83.3,17,44,61,21,6,8,13,25,-5
SAS,SAS @ TOR,11/25/2012,W,290,111,44,103,42.7,8,27,29.6,15,19,78.9,7,45,52,25,4,5,12,18,5
POR,POR @ BKN,11/25/2012,L,240,85,34,78,43.6,7,17,41.2,10,13,76.9,9,25,34,22,8,6,18,19,-13
BKN,BKN vs. POR,11/25/2012,W,240,98,39,92,42.4,5,17,29.4,15,21,71.4,17,31,48,26,10,9,12,11,13
PHI,PHI vs. PHX,11/25/2012,W,240,104,39,81,48.1,9,19,47.4,17,23,73.9,6,27,33,23,4,4,8,18,3
PHX,PHX @ PHI,11/25/2012,L,240,101,39,83,47.0,4,11,36.4,19,20,95.0,9,32,41,24,3,5,12,23,-3
DEN,DEN vs. NOH,11/25/2012,W,240,102,40,75,53.3,5,13,38.5,17,21,81.0,9,32,41,27,9,12,15,20,18
WAS,WAS vs. CHA,11/24/2012,L,290,106,34,93,36.6,6,27,22.2,32,39,82.1,18,35,53,21,11,5,20,28,-2
CHA,CHA @ WAS,11/24/2012,W,290,108,34,83,41.0,12,28,42.9,28,36,77.8,5,35,40,20,12,5,17,33,2
UTA,UTA @ SAC,11/24/2012,L,240,97,32,79,40.5,11,25,44.0,22,30,73.3,17,21,38,23,11,4,18,26,-11
CLE,CLE @ MIA,11/24/2012,L,240,108,35,79,44.3,14,31,45.2,24,33,72.7,10,22,32,21,9,0,11,29,-2
MIA,MIA vs. CLE,11/24/2012,W,240,110,36,69,52.2,9,19,47.4,29,37,78.4,9,30,39,21,5,5,18,25,2
GSW,GSW vs. MIN,11/24/2012,W,240,96,33,78,42.3,6,21,28.6,24,29,82.8,13,35,48,18,1,3,13,25,11
MIN,MIN @ GSW,11/24/2012,L,240,85,33,86,38.4,5,27,18.5,14,19,73.7,11,28,39,25,8,3,11,24,-11
LAC,LAC @ ATL,11/24/2012,L,240,93,32,75,42.7,8,19,42.1,21,25,84.0,7,30,37,19,13,3,15,22,-11
ATL,ATL vs. LAC,11/24/2012,W,240,104,38,75,50.7,7,17,41.2,21,26,80.8,8,31,39,26,5,2,19,18,11
LAL,LAL @ DAL,11/24/2012,W,240,115,40,82,48.8,12,22,54.5,23,34,67.6,11,50,61,21,11,4,19,23,26
PHI,PHI vs. OKC,11/24/2012,L,265,109,45,91,49.5,7,20,35.0,12,17,70.6,12,31,43,31,7,4,16,28,-7
OKC,OKC @ PHI,11/24/2012,W,265,116,39,88,44.3,6,21,28.6,32,37,86.5,18,24,42,21,11,5,12,20,7
CHI,CHI @ MIL,11/24/2012,W,240,93,32,82,39.0,4,16,25.0,25,26,96.2,20,34,54,17,4,2,16,18,7
DAL,DAL vs. LAL,11/24/2012,L,240,89,34,92,37.0,10,28,35.7,11,20,55.0,9,30,39,22,9,6,15,28,-26
MIL,MIL vs. CHI,11/24/2012,L,240,86,38,88,43.2,3,17,17.6,7,10,70.0,10,30,40,20,10,10,10,20,-7
SAC,SAC vs. UTA,11/24/2012,W,240,108,40,74,54.1,6,16,37.5,22,32,68.8,14,23,37,19,8,2,14,20,11
GSW,GSW @ DEN,11/23/2012,L,240,91,35,80,43.8,7,17,41.2,14,18,77.8,8,37,45,22,8,5,14,30,-11
LAL,LAL @ MEM,11/23/2012,L,240,98,33,74,44.6,12,27,44.4,20,24,83.3,11,17,28,19,6,5,18,28,-8
DET,DET vs. TOR,11/23/2012,W,240,91,36,78,46.2,4,13,30.8,15,26,57.7,15,31,46,17,4,2,15,22,1
TOR,TOR @ DET,11/23/2012,L,240,90,32,78,41.0,6,18,33.3,20,25,80.0,9,28,37,20,6,6,11,23,-1
HOU,HOU vs. NYK,11/23/2012,W,240,131,46,89,51.7,14,25,56.0,25,28,89.3,11,38,49,22,8,6,14,17,28
NYK,NYK @ HOU,11/23/2012,L,240,103,37,86,43.0,17,39,43.6,12,14,85.7,6,24,30,22,8,9,16,21,-28
PHX,PHX vs. NOH,11/23/2012,W,265,111,44,90,48.9,11,25,44.0,12,19,63.2,10,25,35,28,10,5,10,19,3
NOH,NOH @ PHX,11/23/2012,L,265,108,40,78,51.3,13,26,50.0,15,18,83.3,6,35,41,27,8,6,19,24,-3
SAC,SAC @ UTA,11/23/2012,L,240,102,40,80,50.0,10,17,58.8,12,16,75.0,6,25,31,21,5,3,14,23,-2
UTA,UTA vs. SAC,11/23/2012,W,240,104,36,83,43.4,3,15,20.0,29,33,87.9,17,26,43,27,7,6,11,22,2
MIN,MIN @ POR,11/23/2012,L,240,95,32,78,41.0,3,18,16.7,28,37,75.7,17,30,47,15,10,2,14,21,-8
POR,POR vs. MIN,11/23/2012,W,240,103,42,78,53.8,11,25,44.0,8,18,44.4,6,27,33,24,7,6,12,26,8
LAC,LAC @ BKN,11/23/2012,L,240,76,29,72,40.3,4,17,23.5,14,22,63.6,17,28,45,15,8,7,20,22,-10
BKN,BKN vs. LAC,11/23/2012,W,240,86,34,73,46.6,5,13,38.5,13,19,68.4,11,24,35,19,6,3,16,22,10
BOS,BOS vs. OKC,11/23/2012,W,240,108,39,80,48.8,9,17,52.9,21,24,87.5,8,28,36,28,10,1,16,23,8
MEM,MEM vs. LAL,11/23/2012,W,240,106,38,75,50.7,6,11,54.5,24,30,80.0,13,26,39,23,10,3,17,26,8
SAS,SAS @ IND,11/23/2012,W,240,104,41,83,49.4,2,17,11.8,20,22,90.9,6,31,37,19,8,2,10,21,7
IND,IND vs. SAS,11/23/2012,L,240,97,38,92,41.3,7,16,43.8,14,21,66.7,19,30,49,27,1,5,14,23,-7
CLE,CLE @ ORL,11/23/2012,L,240,104,37,87,42.5,8,26,30.8,22,30,73.3,17,21,38,19,8,1,13,24,-4
ORL,ORL vs. CLE,11/23/2012,W,240,108,40,80,50.0,11,21,52.4,17,20,85.0,12,24,36,21,5,3,18,30,4
CHA,CHA vs. ATL,11/23/2012,L,240,91,31,83,37.3,8,22,36.4,21,26,80.8,7,29,36,17,16,9,15,15,-10
ATL,ATL @ CHA,11/23/2012,W,240,101,42,78,53.8,11,22,50.0,6,14,42.9,7,34,41,29,6,15,22,18,10
DEN,DEN vs. GSW,11/23/2012,W,240,102,40,84,47.6,5,19,26.3,17,30,56.7,11,28,39,21,9,7,12,18,11
OKC,OKC @ BOS,11/23/2012,L,240,100,37,79,46.8,6,24,25.0,20,24,83.3,8,32,40,22,6,7,17,23,-8
DET,DET @ ORL,11/21/2012,L,240,74,28,85,32.9,3,17,17.6,15,22,68.2,13,35,48,15,5,2,15,16,-16
ORL,ORL vs. DET,11/21/2012,W,240,90,36,83,43.4,5,20,25.0,13,18,72.2,9,44,53,24,3,5,15,23,16
