Player,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
Lauri Markkanen,58.0,23.5,34.5,1776.8666666666668,1005.0,350.1666666666667,769.3333333333334,45.21666666666667,138.16666666666666,372.6666666666667,36.983333333333334,166.5,194.0,85.13333333333334,72.83333333333333,339.5,412.3333333333333,79.5,80.33333333333333,38.5,29.833333333333332,110.5,1744.0,11.666666666666666,0.0,-60.833333333333336
Lavoy Allen,69.4,31.0,38.4,1256.06,335.6,149.8,318.2,46.94,0.4,3.0,3.08,35.6,52.6,68.12,133.6,200.8,334.4,70.0,47.4,21.4,39.2,126.6,976.4,3.2,0.0,-31.6
Lazar Hayward,4.0,0.0,4.0,31.1,10.0,2.0,10.0,20.0,0.0,4.0,0.0,6.0,6.0,100.0,0.0,4.0,4.0,3.0,0.0,2.0,0.0,3.0,25.0,0.0,0.0,-26.0
LeBron James,66.54545454545455,43.90909090909091,22.636363636363637,2417.890909090909,1782.4545454545455,668.9090909090909,1271.5454545454545,52.45454545454545,122.18181818181819,344.6363636363636,35.54545454545455,322.45454545454544,447.09090909090907,72.08181818181818,74.0,446.3636363636364,520.3636363636364,515.3636363636364,242.45454545454547,90.18181818181819,44.63636363636363,115.9090909090909,3342.0,29.727272727272727,6.818181818181818,347.09090909090907
Leandro Barbosa,52.4,33.8,18.6,781.0400000000001,336.8,133.0,294.4,44.64,28.4,78.4,35.18,42.4,52.2,81.26,15.8,63.2,79.0,70.4,37.0,28.0,7.2,71.4,605.6,0.0,0.0,1.2
Leandro Bolmaro,24.5,13.5,11.0,154.7,28.0,10.0,37.0,23.25,2.5,11.0,13.9,5.5,6.5,42.3,10.0,15.0,25.0,14.0,10.0,4.5,0.5,18.0,84.0,0.0,0.0,2.5
Lester Hudson,5.0,5.0,0.0,55.6,18.0,6.0,14.0,42.9,3.0,6.0,50.0,3.0,4.0,75.0,1.0,7.0,8.0,5.0,3.0,6.0,1.0,4.0,53.0,0.0,0.0,-6.0
Lester Quinones,4.0,4.0,0.0,18.1,10.0,2.0,5.0,40.0,2.0,4.0,50.0,4.0,6.0,66.7,1.0,2.0,3.0,2.0,5.0,1.0,0.0,0.0,15.0,0.0,0.0,6.0
Linas Kleiza,20.0,9.0,11.0,376.0,148.0,48.0,144.0,33.3,20.0,66.0,30.3,32.0,38.0,84.2,10.0,42.0,52.0,16.0,14.0,4.0,2.0,45.0,238.0,0.0,0.0,-44.0
Lindell Wigginton,13.0,7.5,5.5,142.9,65.0,22.0,49.0,45.6,7.5,22.0,33.95,13.5,22.0,71.6,1.5,14.5,16.0,18.5,12.0,2.5,1.5,12.0,112.0,0.5,0.0,-43.0
Lindy Waters III,33.0,13.0,20.0,498.04999999999995,206.5,70.5,176.5,39.95,55.5,154.0,36.05,10.0,12.5,80.0,11.0,63.0,74.0,26.0,10.5,16.5,9.5,36.5,402.0,0.0,0.0,48.5
London Perrantes,14.0,8.0,6.0,65.5,7.0,2.0,13.0,15.4,0.0,3.0,0.0,3.0,5.0,60.0,1.0,3.0,4.0,5.0,1.0,2.0,1.0,6.0,27.0,0.0,0.0,-20.0
Lonnie Walker IV,52.8,24.6,28.2,1107.44,521.2,194.2,460.6,40.980000000000004,69.6,199.6,36.5,63.2,79.0,79.53999999999999,13.8,106.4,120.2,78.8,46.0,28.4,13.6,71.0,863.8,0.0,0.0,-111.2
Lonzo Ball,50.4,24.0,26.4,1637.46,599.0,223.4,558.0,40.12,119.0,326.6,36.2,33.2,57.4,59.3,52.4,237.0,289.4,312.6,127.4,78.2,32.4,109.4,1619.8,7.4,1.6,13.8
Lorenzo Brown,20.6,7.6,13.0,236.78000000000003,58.6,24.6,67.6,35.68,3.6,21.2,16.4,5.8,8.2,81.47999999999999,5.6,24.6,30.2,36.6,14.8,12.2,3.0,20.2,180.6,0.0,0.0,-22.0
Lou Amundson,35.0,12.5,22.5,424.47499999999997,106.25,44.0,105.25,42.0,0.0,0.25,0.0,18.25,43.5,39.325,48.25,71.25,119.5,24.75,27.5,13.25,20.5,68.0,360.75,0.75,0.0,-72.75
Lou Williams,66.8,35.4,31.4,1714.65,1043.5,331.7,793.2,41.42,108.4,303.9,35.92,271.7,314.2,86.31,24.7,132.5,157.2,243.3,128.2,57.9,11.4,79.8,1676.8,1.9,0.1,39.6
Louis King,6.75,2.25,4.5,69.975,32.25,12.0,28.75,45.375,5.0,14.25,38.1,3.25,5.0,42.5,2.0,9.0,11.0,6.25,2.0,3.0,1.0,9.25,65.0,0.0,0.0,-2.75
Luc Mbah a Moute,51.5,28.5,23.0,1119.5625,308.875,118.75,269.875,44.1375,25.0,73.375,28.825,46.375,75.25,57.9375,44.5,113.75,158.25,40.375,45.0,44.125,16.125,73.0,695.125,0.625,0.0,15.0
Lucas Nogueira,35.25,22.5,12.75,438.47499999999997,111.5,45.5,72.0,53.975,2.25,8.5,21.15,18.25,28.5,59.225,30.0,67.0,97.0,18.0,18.75,22.25,36.0,55.25,411.0,0.0,0.0,69.75
Luguentz Dort,53.25,24.25,29.0,1575.325,715.75,241.25,614.0,39.325,102.0,307.5,32.55,131.25,166.75,78.775,57.0,149.5,206.5,89.25,70.25,49.25,16.0,155.75,1223.0,1.25,0.0,-114.5
Luis Montero,7.0,3.5,3.5,25.0,7.0,2.5,10.0,13.15,0.5,4.5,5.55,1.5,2.0,37.5,0.0,3.0,3.0,0.5,3.0,0.0,0.0,0.5,8.0,0.0,0.0,-22.0
Luis Scola,71.4,35.0,36.4,1467.9,657.0,267.0,573.2,46.58,18.2,50.8,26.5,104.8,142.6,72.32000000000001,103.4,288.0,391.4,94.2,86.0,40.0,20.0,170.8,1362.0,5.8,0.0,-56.0
Luka Doncic,66.0,36.2,29.8,2263.7,1820.0,618.8,1328.8,46.44,183.4,542.6,33.760000000000005,399.0,540.2,73.74,65.6,499.4,565.0,526.2,263.2,73.6,28.8,150.6,3331.4,33.8,11.2,114.6
Luka Garza,30.0,9.0,21.0,316.2,183.5,64.5,131.5,49.599999999999994,15.0,44.0,34.3,39.5,56.5,70.55,45.5,36.0,81.5,19.0,16.0,6.0,4.0,49.0,324.0,1.0,0.0,-22.5
Luka Samanic,14.333333333333334,5.666666666666667,8.666666666666666,172.46666666666667,69.0,26.0,59.333333333333336,40.56666666666667,7.666666666666667,27.333333333333332,30.400000000000002,9.333333333333334,15.333333333333334,66.46666666666667,5.666666666666667,30.333333333333332,36.0,12.0,10.666666666666666,4.666666666666667,4.0,22.0,145.66666666666666,0.0,0.0,-7.0
Luke Babbitt,52.833333333333336,22.166666666666668,30.666666666666668,776.3666666666667,263.3333333333333,94.0,227.5,41.4,58.0,143.83333333333334,40.71666666666666,17.333333333333332,22.833333333333332,75.28333333333333,14.833333333333334,105.33333333333333,120.16666666666667,33.666666666666664,21.666666666666668,12.833333333333334,8.666666666666666,76.5,500.8333333333333,0.16666666666666666,0.0,-17.0
Luke Kennard,59.333333333333336,31.833333333333332,27.5,1381.283333333333,585.3333333333334,209.5,460.3333333333333,45.666666666666664,113.83333333333333,260.5,43.28333333333333,52.5,59.833333333333336,87.8,15.333333333333334,152.16666666666666,167.5,115.66666666666667,53.833333333333336,29.833333333333332,8.166666666666666,86.16666666666667,1020.0,0.5,0.0,86.66666666666667
Luke Kornet,36.166666666666664,15.833333333333334,20.333333333333332,487.3,178.0,68.0,148.83333333333334,46.51666666666667,24.5,76.16666666666667,24.816666666666666,17.5,22.666666666666668,70.91666666666667,29.0,67.0,96.0,33.0,13.833333333333334,10.333333333333334,27.5,38.833333333333336,442.3333333333333,0.3333333333333333,0.0,-5.666666666666667
Luke Ridnour,63.333333333333336,22.0,41.333333333333336,1432.5,477.6666666666667,189.33333333333334,438.0,42.13333333333333,41.0,127.66666666666667,32.36666666666667,58.0,70.33333333333333,78.63333333333334,24.0,99.66666666666667,123.66666666666667,194.33333333333334,78.0,44.666666666666664,9.0,115.33333333333333,1000.6666666666666,0.6666666666666666,0.0,-154.0
Luke Walton,50.0,16.0,34.0,857.2,172.0,71.0,181.0,39.2,20.0,67.0,29.9,10.0,20.0,50.0,38.0,107.0,145.0,166.0,60.0,42.0,13.0,98.0,700.0,0.0,0.0,-55.0
Luke Zeller,16.0,6.0,10.0,58.2,19.0,9.0,26.0,34.6,1.0,5.0,20.0,0.0,0.0,0.0,1.0,9.0,10.0,3.0,0.0,0.0,0.0,5.0,36.0,0.0,0.0,-42.0
Luol Deng,51.857142857142854,25.428571428571427,26.428571428571427,1688.7571428571428,678.5714285714286,252.71428571428572,575.5714285714286,45.25714285714286,51.857142857142854,158.14285714285714,27.857142857142858,121.28571428571429,155.85714285714286,65.24285714285715,79.28571428571429,209.85714285714286,289.14285714285717,111.0,72.14285714285714,49.42857142857143,17.142857142857142,76.0,1319.857142857143,5.714285714285714,0.0,-13.571428571428571
MJ Walker,2.0,1.0,1.0,8.4,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,9.0,0.0,0.0,-3.0
Maalik Wayns,14.5,6.0,8.5,105.7,39.0,13.5,45.0,39.75,3.5,15.5,11.3,8.5,9.5,44.75,0.5,4.0,4.5,14.5,7.5,4.0,0.0,15.0,70.5,0.0,0.0,-34.5
Mac McClung,2.0,2.0,0.0,32.75,16.5,6.0,13.0,47.5,2.5,7.0,34.849999999999994,2.0,3.0,80.0,1.5,5.0,6.5,5.0,3.0,0.5,0.5,4.0,32.0,0.0,0.0,12.5
Malachi Flynn,48.0,25.0,23.0,718.4666666666667,262.6666666666667,95.33333333333333,255.0,37.56666666666666,43.666666666666664,130.33333333333334,33.56666666666666,28.333333333333332,37.666666666666664,72.89999999999999,11.666666666666666,73.33333333333333,85.0,92.33333333333333,27.0,26.333333333333332,5.0,59.333333333333336,570.3333333333334,0.3333333333333333,0.0,-54.666666666666664
Malachi Richardson,23.333333333333332,11.0,12.333333333333334,208.26666666666665,66.0,22.333333333333332,62.333333333333336,35.166666666666664,9.333333333333334,31.0,30.2,12.0,15.333333333333334,78.73333333333333,3.3333333333333335,20.0,23.333333333333332,8.0,8.666666666666666,5.333333333333333,0.6666666666666666,21.0,115.33333333333333,0.0,0.0,-28.0
Malaki Branham,66.0,15.0,51.0,1549.6,673.0,269.0,611.0,44.0,77.0,255.0,30.2,58.0,70.0,82.9,28.0,153.0,181.0,127.0,76.0,33.0,7.0,115.0,1125.0,0.0,0.0,-364.0
Malcolm Brogdon,57.142857142857146,33.285714285714285,23.857142857142858,1685.1142857142856,879.8571428571429,325.57142857142856,697.8571428571429,46.714285714285715,93.42857142857143,240.71428571428572,38.357142857142854,135.28571428571428,153.85714285714286,87.95714285714287,44.857142857142854,194.85714285714286,239.71428571428572,263.42857142857144,98.71428571428571,47.142857142857146,13.571428571428571,108.28571428571429,1646.0,3.4285714285714284,0.2857142857142857,98.42857142857143
Malcolm Delaney,63.5,26.5,37.0,1130.85,364.5,127.0,336.5,37.8,36.0,117.0,30.35,74.5,92.5,80.5,9.5,102.0,111.5,178.0,80.5,37.0,3.5,97.0,806.5,0.0,0.0,-36.0
Malcolm Hill,12.0,6.0,6.0,110.64999999999999,38.5,13.0,28.0,48.1,7.0,19.5,34.7,5.5,7.0,39.3,5.5,13.5,19.0,4.0,1.5,3.5,1.5,12.5,81.0,0.0,0.0,-11.0
Malcolm Lee,8.5,3.5,5.0,145.3,39.0,14.5,38.5,19.1,4.0,12.0,16.65,6.0,10.0,30.0,7.5,12.0,19.5,10.0,5.0,6.0,3.0,15.0,99.5,0.0,0.0,7.5
Malcolm Miller,17.666666666666668,16.0,1.6666666666666667,118.26666666666667,36.0,12.0,27.666666666666668,43.36666666666667,8.666666666666666,21.333333333333332,40.699999999999996,3.3333333333333335,5.333333333333333,70.83333333333333,2.3333333333333335,9.666666666666666,12.0,5.0,3.3333333333333335,2.3333333333333335,1.6666666666666667,11.0,67.0,0.0,0.0,19.666666666666668
Malcolm Thomas,12.333333333333334,3.3333333333333335,9.0,104.60000000000001,25.0,10.0,22.0,46.26666666666667,0.3333333333333333,3.6666666666666665,8.333333333333334,4.666666666666667,7.666666666666667,43.9,8.666666666666666,22.333333333333332,31.0,4.333333333333333,8.333333333333334,1.6666666666666667,2.0,10.0,71.33333333333333,0.0,0.0,-22.333333333333332
Malik Beasley,59.57142857142857,32.57142857142857,27.0,1302.642857142857,644.7142857142857,235.42857142857142,558.4285714285714,42.67142857142857,130.0,343.85714285714283,36.92857142857143,43.857142857142854,54.285714285714285,79.55714285714285,23.0,135.28571428571428,158.28571428571428,77.42857142857143,48.142857142857146,36.42857142857143,7.571428571428571,70.85714285714286,1034.7142857142858,0.2857142857142857,0.0,-12.285714285714286
Malik Fitts,9.0,8.0,1.0,36.8,12.0,4.5,11.0,37.7,3.0,6.0,50.0,0.0,0.0,0.0,1.0,9.0,10.0,2.5,1.0,0.0,0.0,3.5,27.0,0.0,0.0,-12.5
Malik Monk,64.33333333333333,29.333333333333332,35.0,1336.1166666666666,702.8333333333334,252.16666666666666,586.6666666666666,42.266666666666666,108.5,304.8333333333333,35.11666666666667,90.0,106.0,84.11666666666667,22.333333333333332,131.0,153.33333333333334,154.16666666666666,89.16666666666667,35.166666666666664,16.166666666666668,91.66666666666667,1183.0,0.3333333333333333,0.0,-52.0
Malik Newman,1.0,0.0,1.0,5.7,5.0,1.5,3.5,30.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,5.5,0.0,0.0,-1.0
Mamadi Diakite,16.333333333333332,8.666666666666666,7.666666666666667,168.23333333333332,52.333333333333336,21.666666666666668,45.666666666666664,47.06666666666666,2.6666666666666665,11.333333333333334,15.266666666666666,6.333333333333333,9.0,77.7,11.0,30.0,41.0,6.0,7.333333333333333,5.0,7.666666666666667,25.0,141.33333333333334,0.0,0.0,-5.0
Mangok Mathiang,4.0,3.0,1.0,19.8,8.0,4.0,7.0,57.1,0.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,10.0,0.0,0.0,1.0,0.0,5.0,23.0,0.0,0.0,1.0
Manny Harris,6.5,1.5,5.0,102.25,40.5,15.5,42.5,30.0,3.5,11.0,17.5,6.0,8.0,66.65,5.0,16.5,21.5,6.5,5.5,2.0,0.5,5.5,78.0,0.0,0.0,-36.0
Manu Ginobili,65.0,46.833333333333336,18.166666666666668,1375.8500000000001,654.8333333333334,223.83333333333334,515.3333333333334,43.28333333333333,80.83333333333333,224.83333333333334,36.050000000000004,126.33333333333333,158.0,80.41666666666667,26.833333333333332,149.66666666666666,176.5,230.5,120.83333333333333,68.0,15.5,120.66666666666667,1342.1666666666667,0.8333333333333334,0.0,271.0
MarJon Beauchamp,52.0,34.0,18.0,701.4,266.0,96.0,243.0,39.5,47.0,142.0,33.1,27.0,37.0,73.0,38.0,77.0,115.0,35.0,45.0,21.0,7.0,70.0,496.0,0.0,0.0,-99.0
MarShon Brooks,36.0,17.75,18.25,451.95,221.0,84.75,182.75,46.725,15.5,41.5,41.625,36.0,48.5,75.7,15.5,40.5,56.0,37.75,32.5,17.0,6.75,38.25,383.75,0.0,0.0,-11.25
Marc Gasol,66.0,38.55555555555556,27.444444444444443,2085.988888888889,958.6666666666666,354.0,766.1111111111111,45.922222222222224,47.44444444444444,130.66666666666666,33.144444444444446,203.22222222222223,251.44444444444446,79.16666666666667,80.88888888888889,387.0,467.8888888888889,253.77777777777777,132.11111111111111,58.22222222222222,88.66666666666667,174.0,2209.4444444444443,12.777777777777779,0.5555555555555556,105.66666666666667
Marcelo Huertas,38.0,6.5,31.5,552.6999999999999,150.0,61.0,149.0,39.5,10.0,40.0,23.65,18.0,23.0,73.0,10.0,47.0,57.0,117.0,49.5,18.0,4.5,46.0,412.0,0.0,0.0,-12.0
Marcin Gortat,72.85714285714286,37.57142857142857,35.285714285714285,2088.557142857143,795.2857142857143,343.0,623.5714285714286,54.642857142857146,0.14285714285714285,1.4285714285714286,14.285714285714286,109.14285714285714,159.85714285714286,68.54285714285714,174.0,465.14285714285717,639.1428571428571,107.57142857142857,102.0,37.57142857142857,81.57142857142857,170.28571428571428,1979.0,24.142857142857142,0.0,89.0
Marco Belinelli,71.625,39.375,32.25,1672.55,727.25,253.875,599.125,42.05,105.875,286.5,36.9,113.625,131.125,86.2375,15.5,142.75,158.25,130.5,71.625,39.875,6.0,99.125,1178.875,0.375,0.0,12.625
Marcus Camby,24.0,16.0,8.0,250.4,42.0,17.0,53.0,32.1,0.0,0.0,0.0,8.0,19.0,42.1,24.0,56.0,80.0,14.0,15.0,7.0,14.0,28.0,207.0,0.0,0.0,-16.0
Marcus Derrickson,11.0,9.0,2.0,67.3,46.0,16.0,33.0,48.5,10.0,20.0,50.0,4.0,5.0,80.0,8.0,5.0,13.0,1.0,3.0,0.0,1.0,9.0,63.0,0.0,0.0,-10.0
Marcus Garrett,12.0,11.0,1.0,128.2,13.0,5.0,21.0,23.8,1.0,4.0,25.0,2.0,5.0,40.0,9.0,14.0,23.0,7.0,2.0,5.0,3.0,16.0,73.0,0.0,0.0,17.0
Marcus Georges-Hunt,23.5,13.0,10.5,135.95,36.5,11.5,27.5,36.2,2.5,8.5,38.35,11.0,15.5,75.95,4.0,8.5,12.5,5.0,2.5,3.5,0.0,18.5,67.0,0.0,0.0,-29.5
Marcus Morris Sr.,69.63636363636364,36.63636363636363,33.0,1922.7818181818182,873.5454545454545,319.6363636363636,734.0909090909091,43.60909090909091,113.63636363636364,300.90909090909093,37.79090909090909,120.63636363636364,156.0,76.65454545454546,61.18181818181818,260.6363636363636,321.8181818181818,108.72727272727273,82.54545454545455,48.0,20.272727272727273,152.0,1545.090909090909,2.5454545454545454,0.0,9.454545454545455
Marcus Paige,5.0,4.0,1.0,28.0,12.0,4.0,14.0,28.6,2.0,8.0,25.0,2.0,2.0,100.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,8.0
Marcus Smart,64.55555555555556,40.111111111111114,24.444444444444443,1937.877777777778,682.3333333333334,229.44444444444446,594.3333333333334,38.544444444444444,101.22222222222223,313.22222222222223,32.0,122.22222222222223,157.33333333333334,77.05555555555556,53.44444444444444,175.11111111111111,228.55555555555554,300.0,120.22222222222223,101.55555555555556,23.77777777777778,167.22222222222223,1662.4444444444443,2.111111111111111,0.1111111111111111,189.11111111111111
Marcus Thornton,57.2,25.0,32.2,1174.1,561.6,204.8,502.0,40.56,84.6,237.6,35.64,67.4,80.0,84.12,38.0,100.2,138.2,65.8,47.6,42.4,5.8,78.2,923.2,0.0,0.0,-85.2
Marial Shayok,4.0,2.0,2.0,27.9,11.0,3.0,12.0,25.0,2.0,6.0,33.3,3.0,4.0,75.0,1.0,6.0,7.0,1.0,3.0,0.0,1.0,4.0,21.0,0.0,0.0,-13.0
Mario Chalmers,71.4,41.2,30.2,1881.64,666.0,219.6,527.8,41.5,76.4,223.0,33.480000000000004,150.4,188.2,79.96000000000001,24.2,156.8,181.0,272.8,136.2,105.2,13.0,203.4,1510.8,1.2,0.0,148.6
Mario Hezonja,66.0,22.0,44.0,1221.58,456.8,170.8,409.4,41.28,53.2,166.6,31.380000000000003,62.0,76.4,82.06,29.4,175.8,205.2,83.0,74.2,48.6,16.0,109.8,947.2,0.8,0.2,-186.2
Mark Williams,43.0,18.0,25.0,828.0,387.0,160.0,251.0,63.7,0.0,0.0,0.0,67.0,97.0,69.1,93.0,211.0,304.0,18.0,40.0,28.0,45.0,94.0,958.0,11.0,0.0,-79.0
Markel Brown,37.666666666666664,13.0,24.666666666666668,598.4333333333333,194.66666666666666,68.33333333333333,179.66666666666666,34.733333333333334,18.666666666666668,63.333333333333336,26.0,39.333333333333336,50.333333333333336,52.666666666666664,13.333333333333334,64.66666666666667,78.0,44.0,27.666666666666668,23.0,9.0,52.333333333333336,422.6666666666667,0.6666666666666666,0.0,-91.66666666666667
Markelle Fultz,31.833333333333332,16.166666666666668,15.666666666666666,838.1,376.6666666666667,157.0,332.6666666666667,44.51666666666667,12.5,45.0,22.46666666666667,50.166666666666664,68.33333333333333,70.96666666666667,26.0,83.83333333333333,109.83333333333333,160.66666666666666,64.33333333333333,39.0,8.833333333333334,64.5,828.6666666666666,1.6666666666666667,0.3333333333333333,-40.5
Markieff Morris,62.45454545454545,29.09090909090909,33.36363636363637,1532.1181818181817,680.6363636363636,262.8181818181818,585.5454545454545,44.29090909090909,53.81818181818182,157.1818181818182,34.18181818181818,101.18181818181819,129.27272727272728,80.32727272727273,74.0,244.72727272727272,318.72727272727275,101.72727272727273,94.0,49.63636363636363,30.181818181818183,166.72727272727272,1361.2727272727273,4.363636363636363,0.0,-21.90909090909091
Marko Guduric,44.0,19.0,25.0,483.6,173.0,62.0,157.0,39.5,25.0,83.0,30.1,24.0,26.0,92.3,14.0,59.0,73.0,45.0,36.0,12.0,8.0,34.0,352.0,0.0,0.0,-28.0
Marko Simonovic,8.0,3.5,4.5,27.400000000000002,11.5,3.0,11.0,27.65,1.0,4.5,22.5,4.5,6.5,61.35,3.0,3.0,6.0,0.0,1.0,0.5,0.5,5.5,20.5,0.0,0.0,9.0
Markus Howard,34.0,20.5,13.5,190.7,115.5,39.5,103.5,38.150000000000006,23.0,67.5,33.85,13.5,16.0,82.4,1.5,15.0,16.5,12.5,12.5,6.5,0.5,20.0,162.5,0.0,0.0,-41.0
Marques Bolden,3.5,1.0,2.5,15.700000000000001,3.5,0.5,1.5,16.65,0.0,0.0,0.0,2.5,4.0,31.25,1.5,2.5,4.0,0.0,1.0,1.5,1.0,0.5,14.5,0.0,0.0,4.5
Marquese Chriss,48.666666666666664,16.5,32.166666666666664,889.6,367.6666666666667,138.33333333333334,303.6666666666667,43.48333333333333,26.833333333333332,92.5,26.05,64.16666666666667,96.16666666666667,64.64999999999999,60.333333333333336,167.33333333333334,227.66666666666666,49.666666666666664,58.0,31.166666666666668,37.833333333333336,123.0,864.5,3.0,0.0,-185.33333333333334
Marquis Daniels,59.0,27.0,32.0,1085.1,324.0,132.0,351.0,37.6,20.0,72.0,27.8,40.0,54.0,74.1,48.0,102.0,150.0,65.0,45.0,51.0,10.0,77.0,740.0,0.0,0.0,-101.0
Marquis Teague,30.333333333333332,14.666666666666666,15.666666666666666,302.7,72.33333333333333,28.333333333333332,82.66666666666667,31.666666666666668,3.3333333333333335,15.0,23.400000000000002,12.333333333333334,18.666666666666668,56.86666666666667,1.6666666666666667,28.333333333333332,30.0,44.666666666666664,25.666666666666668,7.666666666666667,4.0,32.666666666666664,184.66666666666666,0.0,0.0,-34.666666666666664
Marreese Speights,73.33333333333333,46.5,26.833333333333332,1047.0833333333333,597.0,225.33333333333334,504.1666666666667,44.166666666666664,38.166666666666664,105.16666666666667,32.733333333333334,108.16666666666667,132.16666666666666,81.05,90.33333333333333,200.66666666666666,291.0,52.833333333333336,67.16666666666667,17.333333333333332,36.333333333333336,160.66666666666666,1119.3333333333333,2.1666666666666665,0.0,-14.333333333333334
Marshall Plumlee,14.5,5.5,9.0,111.0,27.0,8.5,16.5,43.3,0.0,0.0,0.0,10.0,17.5,58.55,13.5,20.5,34.0,6.0,7.5,2.0,2.5,16.5,82.5,0.5,0.0,-2.0
Martell Webster,62.0,27.333333333333332,34.666666666666664,1569.5999999999997,578.0,186.33333333333334,438.0,37.96666666666667,98.33333333333333,248.0,34.9,107.0,129.0,81.26666666666667,33.666666666666664,153.66666666666666,187.33333333333334,85.66666666666667,56.666666666666664,32.333333333333336,11.0,113.33333333333333,1004.6666666666666,0.6666666666666666,0.0,-60.0
Marvin Bagley III,41.6,15.2,26.4,1029.9599999999998,552.0,221.6,438.2,50.160000000000004,22.6,77.8,27.26,86.2,127.2,69.7,99.2,199.4,298.6,37.4,52.0,20.2,28.0,87.4,1059.0,9.6,0.0,-128.0
Marvin Williams,73.125,33.0,40.125,1917.0375,668.625,240.875,553.0,43.575,103.875,280.0,36.65,83.0,102.375,80.425,73.875,296.625,370.5,89.875,55.125,54.875,45.5,129.625,1494.0,4.375,0.0,-28.5
Mason Jones,18.0,6.0,12.0,192.55,97.5,29.5,69.0,44.5,12.5,35.0,30.7,26.0,39.5,71.25,4.0,28.5,32.5,23.0,15.0,4.5,0.5,16.0,171.0,0.0,0.0,-33.5
Mason Plumlee,74.0,37.1,36.9,1682.02,634.1,250.8,421.4,60.279999999999994,0.2,4.1,2.0,132.3,233.2,55.94,159.0,348.8,507.8,185.6,110.3,54.9,63.9,206.3,1768.0,11.0,0.2,-68.4
Matisse Thybulle,66.75,41.75,25.0,1367.775,308.0,118.5,265.25,44.45,49.5,148.0,33.400000000000006,21.5,32.5,63.1,39.0,91.5,130.5,67.5,36.5,99.0,55.25,134.75,992.25,0.0,0.0,51.5
Matt Barnes,73.8,45.4,28.4,2006.08,699.2,253.8,598.4,42.32,110.0,323.4,34.0,81.6,105.8,76.94000000000001,75.2,277.6,352.8,144.0,98.0,66.2,44.8,215.4,1573.6,3.0,0.2,178.0
Matt Bonner,57.75,41.0,16.75,685.0,206.25,77.0,170.25,46.25,39.0,94.5,41.925,13.25,17.0,76.1,18.25,82.0,100.25,30.75,11.5,12.0,10.75,54.0,429.75,0.5,0.0,73.25
Matt Carroll,1.0,0.0,1.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,-2.0
Matt Costello,4.0,2.0,2.0,32.2,4.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,9.0,2.0,1.0,2.0,2.0,7.0,29.0,0.0,0.0,15.0
Matt Mooney,2.5,0.5,2.0,10.35,1.0,0.5,2.5,12.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.5,0.5,1.5,0.5,0.5,9.0,0.0,0.0,1.0
Matt Ryan,17.5,8.0,9.5,157.75,62.5,20.5,56.5,28.5,16.5,44.5,29.05,5.0,6.0,41.65,2.0,11.0,13.0,8.0,3.5,3.0,0.5,13.5,97.0,0.0,0.0,12.0
Matt Thomas,42.0,27.0,15.0,408.7,167.33333333333334,59.333333333333336,137.0,43.03333333333333,36.333333333333336,90.0,39.93333333333333,12.333333333333334,15.333333333333334,80.23333333333333,6.333333333333333,45.333333333333336,51.666666666666664,20.333333333333332,12.666666666666666,7.333333333333333,1.3333333333333333,24.666666666666668,273.0,0.0,0.0,10.0
Matt Williams Jr.,3.0,1.0,2.0,11.4,5.0,2.0,6.0,33.3,1.0,5.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,16.0
Matthew Dellavedova,53.22222222222222,27.333333333333332,25.88888888888889,1031.888888888889,278.8888888888889,99.33333333333333,258.1111111111111,36.44444444444444,45.44444444444444,125.22222222222223,33.17777777777778,34.77777777777778,41.666666666666664,82.69999999999999,18.666666666666668,71.44444444444444,90.11111111111111,187.77777777777777,62.44444444444444,23.666666666666668,2.3333333333333335,96.11111111111111,684.2222222222222,0.7777777777777778,0.0,21.88888888888889
